clause_id,content_type,state,citation,citation_status,verification_status,effective_from,last_checked,supersedes,notes
dv-stalking-termination-co,LEASE_CLAUSE,CO,C.R.S. § 38-12-402(2)(a.5),CITED,VERIFIED,2026-08-18,2026-08-27,,"Corrected 2026-08-27: police-report window was written as 120 days, corrected to the statutory 60 days (the 120-day figure traced to a victim-advocacy summary, not the statute)."
notices,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-09-03,,Reworded 2026-09-03 to defer to any statutory delivery method/form/timing requirement (uniform fix triggered by MN's per-section delivery rules); no CO-specific statute drives the underlying content.
governing-law,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language."
severability,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language."
tenants-property-insurance,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language."
entire-agreement,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language."
addendum-precedence,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language."
electronic-signatures,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language."
pet-policy,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language. CO's pet deposit/rent caps are recorded separately in edu-pet-caps-co (C.R.S. 38-12-106)."
pet-insurance-requirement,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language."
assistance-animal-accommodation-co,LEASE_CLAUSE,CO,C.R.S. § 24-34-502 (CADA); § 18-13-107.3; § 18-13-107.7; HB 16-1426 (eff. 2017-01-01); HB 21-1271,CITED,VERIFIED,2026-08-18,2026-08-28,assistance-animal-accommodation,"CADA (not HUD/FHA) is CO's independent basis, unaffected by HUD's 2025-09-17 ESA guidance withdrawal or its 2026-05-22 enforcement narrowing. Corrected 2026-08-28: misrepresentation mischaracterized as always criminal - 18-13-107.3 (housing) is a civil infraction; only 18-13-107.7 (public accommodations) remains a petty offense."
parking,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language."
assigned-parking-space,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language."
parking-vehicle-rules,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language."
storage-space,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language."
ev-charging-rights-co,LEASE_CLAUSE,CO,C.R.S. § 38-12-601 (subsections not isolated),CITED,VERIFIED,2026-08-18,2026-09-13,,"Section confirmed (Claude Browser follow-up, 2026-09-13); specific subsections not isolated this pass."
ev-charging-requirements-co,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-18,2026-08-20,,"Generic registration/safety-compliance mechanics, not itself asserted as statute-derived."
ev-charging-shared-area-co,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-18,2026-08-20,,"Generic mechanics, not asserted as statute-derived."
ev-charging-end-of-tenancy-co,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-18,2026-08-20,,"Generic mechanics, not asserted as statute-derived."
keys,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language."
guest-policy,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language."
guest-policy-day-limit,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics. Untagged from any specific state on purpose - the '14 days/6 months' figure was found to be fabricated marketing content with no primary-source basis in CO, CA, or FL."
common-area-use,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language."
fire-safety-grilling,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language."
landscaping-irrigation,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language."
snow-removal,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language."
inspection-rights,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language."
lead-based-paint,LEASE_CLAUSE,CO,"40 CFR § 745.113(b)(1)-(4), (6), (c); 42 U.S.C. § 4852d(b)(5); 24 CFR § 30.65(b)",CITED,VERIFIED,2026-08-21,2026-09-06,,"Federal, not CO-specific. Corrected 2026-08-27: the Lead Warning Statement must appear VERBATIM (40 CFR 745.113(b)(1)); prior text paraphrased it, which does not satisfy the regulation. Penalty $22,263/violation (inflation-adjusted), plus treble damages and fees."
hoa-compliance,LEASE_CLAUSE,CO,,GENERIC,VERIFIED,2026-08-21,2026-08-21,,"Generic mechanics, no CO-specific statutory language."
bed-bug-disclosure-co,LEASE_CLAUSE,CO,"C.R.S. § 38-12-1005 (HB19-1328, ch. 426, L. 2019)",CITED,VERIFIED,2026-08-20,2026-09-13,,"RESOLVED 2026-09-13. '8 months' confirmed current, verbatim: disclosure owed 'UPON REQUEST FROM A PROSPECTIVE TENANT... WITHIN THE PREVIOUS EIGHT MONTHS.' Real duty is request-triggered/pre-lease, not an unconditional in-lease disclosure as originally framed - bodyText reworded to reflect the tenant's actual entitlement while still delivering the information in the lease. Also added a second duty the clause was missing entirely: on request, disclose the most recent bed-bug inspection date. Exact internal subsection within § 38-12-1005 still not isolated (minor - section itself is confident)."
utility-submetering-disclosure-co,LEASE_CLAUSE,CO,Disclosure duty: C.R.S. § 6-1-737(4.5)(d) (added by HB26-1013). Fee cap: § 38-12-801(3)(a)(VI).,CITED,VERIFIED,2026-08-18,2026-09-13,,"RESOLVED 2026-09-13. Disclosure duty confirmed verbatim: one of four RUBS safe-harbor conditions at (4.5)(a)-(d) - 'THE LANDLORD CLEARLY AND CONSPICUOUSLY DISCLOSES THE METHOD OF ALLOCATION... IN A TENANT'S RENTAL AGREEMENT OR AN ADDENDUM.' New in 2026 (HB26-1013) - 'as required by Colorado law' was not accurate before this bill's effective date, is accurate now. No bodyText change needed; clause already correctly implements the disclosure + fee-cap combination described in the safe harbor."
radon-disclosure-co,LEASE_CLAUSE,CO,C.R.S. § 38-12-803,CITED,VERIFIED,2026-08-18,2026-09-13,,"Confirmed (Claude Browser follow-up, 2026-09-13). The companion 180-day/one-year-lease remedy (edu-radon-lease-length-co) is at (3)(b) per an earlier pass, not independently re-confirmed this round."
edu-security-deposit-cap-co,LANDLORD_EDUCATION,CO,C.R.S. § 38-12-102.5,CITED,VERIFIED,2026-08-20,2026-08-20,,
edu-retaliation-co,LANDLORD_EDUCATION,CO,C.R.S. § 38-12-509,CITED,VERIFIED,2026-08-20,2026-08-20,,
edu-rent-increase-frequency-co,LANDLORD_EDUCATION,CO,C.R.S. § 38-12-702,CITED,VERIFIED,2026-08-20,2026-08-20,,
edu-for-cause-eviction-co,LANDLORD_EDUCATION,CO,C.R.S. § 38-12-1301 et seq.,CITED,VERIFIED,2026-08-20,2026-08-20,,
edu-police-call-waiver-co,LANDLORD_EDUCATION,CO,C.R.S. § 38-12-402,CITED,VERIFIED,2026-08-20,2026-08-20,,
edu-dv-confidentiality-co,LANDLORD_EDUCATION,CO,C.R.S. § 38-12-401 / § 38-12-402,CITED,VERIFIED,2026-08-20,2026-08-20,,
edu-immigration-status-co,LANDLORD_EDUCATION,CO,C.R.S. § 38-12-1201 et seq.,CITED,VERIFIED,2026-08-20,2026-08-20,,
edu-fee-shifting-co,LANDLORD_EDUCATION,CO,C.R.S. § 38-12-801(3)(a)(II),CITED,VERIFIED,2026-08-20,2026-08-20,,
edu-death-of-tenant-co,LANDLORD_EDUCATION,CO,"C.R.S. § 38-12-801(3.5) (""Letty's Act"")",CITED,VERIFIED,2026-08-20,2026-08-20,,
edu-identity-change-notice-co,LANDLORD_EDUCATION,CO,C.R.S. § 38-12-801(2),CITED,VERIFIED,2026-08-20,2026-08-20,,
edu-fee-unprovided-service-co,LANDLORD_EDUCATION,CO,C.R.S. § 6-1-737,CITED,VERIFIED,2026-08-20,2026-08-20,,
edu-fee-free-payment-method-co,LANDLORD_EDUCATION,CO,C.R.S. § 6-1-737,CITED,VERIFIED,2026-08-20,2026-08-20,,
edu-total-price-disclosure-co,LANDLORD_EDUCATION,CO,C.R.S. § 6-1-737,CITED,VERIFIED,2026-08-20,2026-08-20,,
edu-rubs-uncertainty-co,LANDLORD_EDUCATION,CO,C.R.S. § 6-1-737(4.5) (HB26-1013); § 38-12-801(3)(a)(VI),CITED,VERIFIED,2026-08-20,2026-08-27,,"Status moved NEEDS_REVIEW -> VERIFIED 2026-08-27 once HB26-1013 passed, codifying the safe harbor."
edu-radon-lease-length-co,LANDLORD_EDUCATION,CO,C.R.S. § 38-12-803(3)(b),CITED,VERIFIED,2026-08-20,2026-09-13,,"Citation supplied this round (Claude Browser follow-up, 2026-09-13) via the earlier pass that located radon-disclosure-co's § 38-12-803 - not independently re-confirmed at the (3)(b) pinpoint this round."
edu-voucher-acceptance-co,LANDLORD_EDUCATION,CO,"C.R.S. § 24-34-502 (HB25-1240 removed the small-landlord exemption, eff. 2025-05-29)",CITED,VERIFIED,2026-08-20,2026-08-20,,
edu-voucher-process-mechanics-co,LANDLORD_EDUCATION,CO,,NOT_STATUTE,VERIFIED,2026-08-20,2026-08-20,,"Operational/practical guidance, not itself citing a statute."
edu-deposit-nonwaiver-co,LANDLORD_EDUCATION,CO,C.R.S. § 38-12-103(7),CITED,VERIFIED,2026-08-20,2026-08-20,,
edu-alt-housing-co,LANDLORD_EDUCATION,CO,"C.R.S. § 38-12-503(4)(a)(II), (4)(c); referencing (505)(4)(l)",CITED,VERIFIED,2026-08-20,2026-08-27,,
edu-pet-caps-co,LANDLORD_EDUCATION,CO,C.R.S. § 38-12-106 (HB 23-1068),CITED,VERIFIED,2026-08-20,2026-08-20,,
edu-carpet-damage-co,LANDLORD_EDUCATION,CO,"C.R.S. § 38-12-103(11)(c) (ten-year carpet rule); § 38-12-103(11)(a)-(b) (minimum-necessary/damaged-area/repaint rule); amended by HB25-1249, eff. 2026-01-01",CITED,VERIFIED,2026-08-20,2026-09-13,,"Corrected 2026-08-27: lookback was written as 5 years (from a superseded reengrossed draft), corrected to the enrolled texts 10 years. CORRECTED AGAIN 2026-09-13 (Claude Browser follow-up): the minimum-necessary/damaged-area/repaint rule was miscited as C.R.S. 38-12-104 (a different section entirely) - actual citation is 38-12-103(11)(a)-(b), with (11)(c) being the ten-year carpet rule. Also surfaced, not yet added anywhere: 38-12-103(12) exempts mobile-home-park rental agreements from both this rule and the walkthrough right (1.5)."
edu-bad-faith-deposit-co,LANDLORD_EDUCATION,CO,C.R.S. § 38-12-103(3.5)(b); bad faith generally at (3.5)(a)(I)-(IV),CITED,VERIFIED,2026-08-20,2026-09-13,,"Read verbatim (Claude Browser follow-up, 2026-09-13): '...if the amount retained is one hundred twenty-five percent or greater than the actual damages incurred.'"
edu-walkthrough-co,LANDLORD_EDUCATION,CO,C.R.S. § 38-12-103(1.5),CITED,VERIFIED,2026-08-20,2026-09-13,,"Confirmed (Claude Browser follow-up, 2026-09-13): covers the mutual walkthrough request right, in person or by telecommunication, before termination and after furniture removal."
edu-wear-tear-void-co,LANDLORD_EDUCATION,CO,C.R.S. § 38-12-103(7)(b),CITED,VERIFIED,2026-08-20,2026-09-13,,"Confirmed (Claude Browser follow-up, 2026-09-13). Related, not yet its own row: (7)(a) is broader - voids any provision waiving or modifying a Part 1 tenant benefit generally, not just the wear-and-tear charge."
edu-esa-federal-state-divergence-co,LANDLORD_EDUCATION,CO,"C.R.S. § 24-34-502; federal: Fair Housing Act (42 U.S.C. 3601 et seq.), HUD FHEO-2020-01 guidance withdrawal (2025-09-17), HUD enforcement-narrowing memo (2026-05-22)",CITED,VERIFIED,2026-08-27,2026-08-27,,
edu-habitability-operational-duties-co,LANDLORD_EDUCATION,CO,"C.R.S. § 38-12-503(5)(a)-(c), (6)(a)(I)-(II), (12)(b), (14), (3)(a)(II); § 38-12-104(3)",CITED,VERIFIED,2026-08-27,2026-08-27,,
edu-part5-nonwaivable-co,LANDLORD_EDUCATION,CO,"C.R.S. § 38-12-503(10), (3)(f)(II)",CITED,VERIFIED,2026-08-27,2026-08-27,,
edu-rental-application-fairness-co,LANDLORD_EDUCATION,CO,C.R.S. § 38-12-901 et seq.,CITED,VERIFIED,2026-08-27,2026-08-27,,
edu-source-of-income-exemption-trap-co,LANDLORD_EDUCATION,CO,C.R.S. § 38-12-801(2.5); § 24-34-502 (HB25-1240),CITED,VERIFIED,2026-08-27,2026-08-27,,
edu-tenant-insurance-claims-co,LANDLORD_EDUCATION,CO,C.R.S. § 38-12-503(13),CITED,VERIFIED,2026-08-27,2026-08-27,,
edu-written-notice-strictly-required-co,LANDLORD_EDUCATION,CO,"C.R.S. § 38-12-503(3)(f)(II), (3)(e); Anderson v. Shorter Arms Investors, LLC, 2023 COA 71, 537 P.3d 831",CITED,VERIFIED,2026-08-27,2026-08-27,,
edu-self-help-eviction-ban-co,LANDLORD_EDUCATION,CO,C.R.S. § 38-12-510; amended by SB 24-094 (applies to violations filed on/after 2024-05-03),CITED,VERIFIED,2026-09-03,2026-09-03,,
edu-holdover-co,LANDLORD_EDUCATION,CO,"C.R.S. § 13-40-123; Behr v. Burge, 940 P.2d 1084 (Colo. App. 1996)",CITED,VERIFIED,2026-09-03,2026-09-03,,"Confidence flagged as moderate - both statute text and case annotation sourced from Justia's codification, not the CO Revisor directly; the 'no multiplier' finding is an absence across the article rather than an express statement."
edu-post-writ-possessions-co,LANDLORD_EDUCATION,CO,"C.R.S. § 13-40-122(3), (4), (1)(b)",CITED,VERIFIED,2026-09-03,2026-09-03,,"Corrects an earlier, now-abandoned citation (a fabricated '§38-12-126' from a commercial junk-removal site)."
edu-writ-pet-animal-duties-co,LANDLORD_EDUCATION,CO,"C.R.S. § 13-40-122(2.5)(a)(III), (2.5)(b); definition at § 35-80-102(10)",CITED,VERIFIED,2026-09-03,2026-09-13,,"RESOLVED 2026-09-13. (2.5) added by HB23-1068 (ch. 416, L. 2023) - the same bill as the pet deposit/pet rent caps. Full breakdown: (2.5)(a)(I)-(II) are the executing officer's duties (inspect for pets, hand over to tenant if present); (2.5)(a)(III) is the landlord's duty (animal-control access, tenant contact info if available, posted notice with the holding organization's info); (2.5)(b) bars leaving a pet animal unattended during execution; (2.5)(c) points to § 35-80-102(10) for the 'pet animal' definition. Existing bodyText already matches this substantively (already correctly cited § 13-40-122, just needed the subsection) - no rewrite needed."
edu-fixed-term-nonrenewal-notice-co,LANDLORD_EDUCATION,CO,"C.R.S. § 13-40-107(1), (4); amended by HB24-1098, eff. 2024-04-19",CITED,VERIFIED,2026-09-06,2026-09-06,,
edu-deposit-documentation-co,LANDLORD_EDUCATION,CO,"C.R.S. § 38-12-103(8); added by HB 25-1249, eff. 2026-01-01",CITED,VERIFIED,2026-09-07,2026-09-07,,
