clause_id,content_type,state,citation,citation_status,verification_status,effective_from,last_checked,supersedes,notes
habitability-baseline-wy,LEASE_CLAUSE,WY,"Wyo. Stat. § 1-21-1202(a),(b)",CITED,VERIFIED,2026-08-21,2026-08-21,,"§1202(d) allows duties to be reassigned by explicit written agreement — logged separately as edu-habitability-modifiable-wy. §1202(a) also carries a seasonal-rental-unit carve-out, not drafted (N/A for typical use case)."
renter-duties-wy,LEASE_CLAUSE,WY,Wyo. Stat. § 1-21-1204(a)(i)-(viii),CITED,VERIFIED,2026-08-21,2026-08-21,,"Plain-language cleanup only (Minnesota session, cross-state pass) — no substantive change, not a WY-specific legal requirement."
prohibited-acts-renter-wy,LEASE_CLAUSE,WY,Wyo. Stat. § 1-21-1205(a)(i)-(iii),CITED,VERIFIED,2026-08-21,2026-08-21,,WY has no statutory advance-notice-for-entry requirement — this clause only bars the tenant from unreasonably refusing entry; it does not itself establish a landlord notice obligation.
nonrefundable-deposit-notice-wy,LEASE_CLAUSE,WY,Wyo. Stat. § 1-21-1207,CITED,VERIFIED,2026-08-21,2026-08-21,,Satisfies the statute's in-agreement disclosure prong only; the statute also requires separate written notice at the time the deposit is collected — that process step is logged separately as edu-nonrefundable-deposit-separate-notice-wy.
edu-nonrefundable-deposit-separate-notice-wy,LANDLORD_EDUCATION,WY,Wyo. Stat. § 1-21-1207,CITED,VERIFIED,2026-08-21,2026-08-21,,Companion item to nonrefundable-deposit-notice-wy — covers the process/timing half of the same statutory requirement.
security-deposit-return-wy,LEASE_CLAUSE,WY,Wyo. Stat. § 1-21-1208(a),CITED,VERIFIED,2026-08-21,2026-08-28,,"Mechanics differ materially from CO's equivalent (different timelines/extension trigger); drafted independently. Body edited 2026-08-28 to remove deposit-application language (moved to the generic security-deposit-use clause, newly tagged WY) — return mechanics only, still fully sourced to §1208(a)."
utility-deposit-return-wy,LEASE_CLAUSE,WY,Wyo. Stat. § 1-21-1208(b),CITED,VERIFIED,2026-08-21,2026-08-21,,CONDITIONAL — only applicable where Landlord actually collects and separately identifies a utility deposit.
unpaid-damages-interest-wy,LEASE_CLAUSE,WY,Wyo. Stat. § 1-21-1211(b),CITED,VERIFIED,2026-08-21,2026-08-21,,"CONSTRAINED — 10% interest rate is statutory, not Landlord's choice. Cross-checked via FindLaw mirror. §1211(a) (sheriff removal of possessions post-eviction-order) is out of scope, not drafted."
abandoned-property-wy,LEASE_CLAUSE,WY,Wyo. Stat. § 1-21-1210,CITED,VERIFIED,2026-08-21,2026-08-21,,"Distinct enough from a generic surrender/holdover clause to get its own id. Notice-service methods (certified mail / personal service / newspaper publication) logged separately as edu-abandoned-property-notice-methods-wy — process mechanics for Landlord, not tenant-facing lease text."
edu-abandoned-property-notice-methods-wy,LANDLORD_EDUCATION,WY,Wyo. Stat. § 1-21-1210(a)(i)(A)-(C),CITED,VERIFIED,2026-08-21,2026-08-21,,Companion item to abandoned-property-wy.
edu-habitability-materiality-wy,LANDLORD_EDUCATION,WY,Wyo. Stat. § 1-21-1202(c),CITED,VERIFIED,2026-08-21,2026-08-21,,
edu-habitability-modifiable-wy,LANDLORD_EDUCATION,WY,Wyo. Stat. § 1-21-1202(d),CITED,VERIFIED,2026-08-21,2026-08-21,,Flagged as a genuinely useful and WY-specific flexibility — worth revisiting if Steinoak ever supports per-property custom duty-reassignment clauses.
edu-repair-notice-process-wy,LANDLORD_EDUCATION,WY,"Wyo. Stat. § 1-21-1203(a)-(c),(e)",CITED,VERIFIED,2026-08-21,2026-08-21,,Companion education item to edu-repair-cost-termination-wy (covers §1203(d)).
edu-renter-repair-remedy-wy,LANDLORD_EDUCATION,WY,Wyo. Stat. § 1-21-1206,CITED,VERIFIED,2026-08-21,2026-08-21,,
edu-successor-owner-bound-wy,LANDLORD_EDUCATION,WY,Wyo. Stat. § 1-21-1209,CITED,VERIFIED,2026-08-21,2026-08-21,,"Parallel to CO's edu-identity-change-notice-co, though narrower — only binds a successor owner to the deposit-related duties (§§1207/1208), not a broader tenant-notice duty."
edu-deposit-noncompliance-penalty-wy,LANDLORD_EDUCATION,WY,Wyo. Stat. § 1-21-1208(c),CITED,VERIFIED,2026-08-21,2026-08-21,,Companion item to security-deposit-return-wy.
assistance-animal-accommodation-wy,LEASE_CLAUSE,WY,"Wyo. Stat. § 35-13-201(c), § 35-13-203(b), § 35-13-205(a)(iv)",CITED,VERIFIED,2026-08-21,2026-08-28,,"Supersedes the generic assistance-animal-accommodation clause for WY. Lives in Title 35 Ch.13, outside Title 1 — a 4th-gap-discovery-source find. CORRECTED 2026-08-28: an earlier draft cited ""§35-13-207,"" which does not exist (the article ends at §35-13-206); the misrepresentation misdemeanor is actually §35-13-203(b) ($750 fine, confirmed correct). Shipped bodyText already reflects the corrected citation. §35-13-201(c) permits the animal ""in accordance with the federal Fair Housing Act"" — weaker/more federally-referenced than CO's CADA; no WY case law construes it."
edu-no-deposit-cap-interest-account-wy,LANDLORD_EDUCATION,WY,Wyo. Stat. §§ 1-21-1207–1211,CITED,VERIFIED,2026-08-21,2026-08-21,,"Confirmed absent via direct full-text read of §§1207–1211 (no cap/interest/escrow-account language anywhere), corroborated by 8 independent secondary sources. One source (Hemlane) claimed a fabricated 2023 amendment requiring interest-bearing accounts and a deposit cap, contradicted by the primary text and by that same page's own opposite statement elsewhere — rejected as unreliable."
edu-no-entry-notice-statute-wy,LANDLORD_EDUCATION,WY,Wyo. Stat. §§ 1-21-1201–1205,CITED,VERIFIED,2026-08-21,2026-08-21,,"Confirmed absent via direct full-text read of §§1201–1205 (no numeric notice period). Secondary sources disagree with each other on a ""reasonable"" number (24hr/48hr/2 days) with none citing an actual section — disagreement itself is evidence no such statute exists."
edu-no-rent-increase-statute-wy,LANDLORD_EDUCATION,WY,,CONFIRMED_ABSENT,VERIFIED,2026-08-21,2026-08-21,,"Secondary-sourced (Nolo, LegalClarity, apartments.com, AAOA all explicitly state ""no statute,"" not mere silence). No specific WY statute section identified as the basis for the absence — no primary full-text read performed for this specific question. Also confirmed: no notice-period statute either, broader than the originally-scoped question."
edu-no-mobile-home-park-act-wy,LANDLORD_EDUCATION,WY,,CONFIRMED_ABSENT,VERIFIED,2026-08-21,2026-08-21,,"Direct search for a named/numbered ""Wyoming Mobile Home Parks Act"" found none. Found instead Title 31 Ch.2 Art.5 (titling/taxation, unrelated) and Title 35 Ch.4 Art.2 (health/sanitation, largely eliminated per §35-4-224), plus local zoning ordinances — none is the claimed Act. Two sources (generisonline.com, Hemlane) described a WY ""Mobile Home Parks Act"" with rent-increase protections — likely fabricated or conflated with Colorado's actually-existing, differently-named Mobile Home Park Act (C.R.S. Title 38, Art. 12, Part 2); rejected as unreliable."
edu-no-anti-retaliation-statute-wy,LANDLORD_EDUCATION,WY,,CONFIRMED_ABSENT,VERIFIED,2026-08-21,2026-08-21,,"Secondary-sourced (LegalClarity, LeaseLenses both explicitly state no comprehensive statute exists; both also flag a common-law retaliation-defense nuance, included in bodyText so this doesn't read as a blanket ""no exposure"" claim)."
edu-carbon-monoxide-detector-building-code-wy,LANDLORD_EDUCATION,WY,,NOT_STATUTE,VERIFIED,2026-08-21,2026-08-21,,"IRC-adoption/local building-code matter, not a Title 1 landlord-tenant statute — confirmed jurisdiction-variable (enforcement differs by municipality), so drafted as a flag rather than a uniform LEASE_CLAUSE. Same category of caution as the Denver/Boulder municipal-ordinance gap on the CO side, smaller in scope. Not LegiScan-trackable at the state level for this reason."
edu-no-radon-disclosure-wy,LANDLORD_EDUCATION,WY,,CONFIRMED_ABSENT,VERIFIED,2026-08-21,2026-08-21,,Secondary-sourced: a dedicated radon-industry resource (radonresources.com) lists WY among 7 states with zero radon disclosure requirement; 5 further sources listing WY's actual required disclosures do not include radon.
edu-no-bed-bug-disclosure-wy,LANDLORD_EDUCATION,WY,,CONFIRMED_ABSENT,VERIFIED,2026-08-21,2026-08-21,,"Secondary-sourced: 6 independent sources consistently name only 2 WY-mandated disclosures, neither is bed bugs. One outlier (iPropertyManagement) listed bed bug + mold disclosure as items ""to include"" — reads as reused generic template content, not a real WY requirement."
edu-no-ev-charging-right-wy,LANDLORD_EDUCATION,WY,,CONFIRMED_ABSENT,VERIFIED,2026-08-21,2026-08-21,,"Secondary-sourced: a dedicated right-to-charge tracker (getevservice.com, all 50 states) lists WY among states with no such legislation as of June 2026, alongside 30+ states that do (including CO — consistent with this project's existing data)."
edu-no-voucher-protection-wy,LANDLORD_EDUCATION,WY,,CONFIRMED_ABSENT,VERIFIED,2026-08-21,2026-08-21,,"Secondary-sourced: a WY tenant-screening resource states directly ""No source of income protections,"" corroborated by a Section-8-focused resource."
edu-no-deposit-installments-wy,LANDLORD_EDUCATION,WY,,CONFIRMED_ABSENT,VERIFIED,2026-08-21,2026-08-21,,"Secondary-sourced: 6+ detailed sources on WY deposit process, none mention an installment right despite covering the process in detail. Hemlane's page on this topic contained a separate fabricated claim, adding to this project's standing distrust of that domain for WY specifically."
edu-no-rental-fee-transparency-law-wy,LANDLORD_EDUCATION,WY,Wyo. Stat. § 40-12-105,CITED,VERIFIED,2026-08-21,2026-08-21,,Confirmed absent via primary-source read of §40-12-105 (Wyoming's general Consumer Protection Act unlawful-practices list — misrepresentation of source/origin/sponsorship/approval); the Act dates to 1973 and has no rental-fee-specific provision.
edu-no-for-cause-eviction-wy,LANDLORD_EDUCATION,WY,,CONFIRMED_ABSENT,VERIFIED,2026-08-21,2026-08-21,,"Secondary-sourced: multiple sources (Nolo, iPropertyManagement, LegalClarity, DoorLoop) consistently describe no-cause termination as available for both month-to-month tenancies and fixed-term non-renewals, no tenure threshold mentioned."
edu-no-tenant-death-statute-wy,LANDLORD_EDUCATION,WY,Wyo. Stat. §§ 1-21-1201–1211,CITED,VERIFIED,2026-08-21,2026-08-21,,"Confirmed absent via full-text read of all 11 Article 12 sections plus a targeted search — no WY-specific tenant-death statute found, unlike Minnesota's §504B.265 (checked as a reference point for what such a statute looks like)."
edu-no-alt-housing-requirement-wy,LANDLORD_EDUCATION,WY,,CONFIRMED_ABSENT,VERIFIED,2026-08-21,2026-08-21,,"Secondary-sourced: multiple sources describe WY's full range of habitability-failure remedies (sue for costs, court-ordered repair, void the lease) with no mention of a landlord alternate-housing obligation. Companion item to edu-renter-repair-remedy-wy."
edu-no-deposit-nonwaiver-statute-wy,LANDLORD_EDUCATION,WY,Wyo. Stat. §§ 1-21-1207–1208,CITED,VERIFIED,2026-08-21,2026-08-21,,Confirmed absent via full-text read of §§1207/1208 plus a targeted search — no anti-waiver language for deposit rights found. Process note: Hemlane's WY security-deposit page produced a third distinct fabricated claim in this project (a fictional DV-related deposit provision).
edu-no-broad-identity-change-notice-wy,LANDLORD_EDUCATION,WY,Wyo. Stat. § 1-21-1209,CITED,VERIFIED,2026-08-21,2026-08-21,,Confirmed absent via direct full-text read of §1209 plus a broader search — nothing found beyond the deposit-duty-succession rule already logged as edu-successor-owner-bound-wy. Companion item clarifying scope difference from that row.
edu-no-prohibited-lease-provisions-statute-wy,LANDLORD_EDUCATION,WY,Wyo. Stat. §§ 1-21-1201–1211,CITED,VERIFIED,2026-08-24,2026-08-24,,"Full text of Article 12 read directly from primary source (WY session 3) — genuine confirmed absence, not merely unchecked. Closes the question raised by the cross-state liability audit done during the Nebraska work, for Wyoming specifically."
edu-no-immigrant-tenant-protection-wy,LANDLORD_EDUCATION,WY,,CONFIRMED_ABSENT,VERIFIED,2026-08-21,2026-08-21,,Secondary-sourced: multiple independent WY landlord-tenant overviews consistently describe protected classes as federal-only with no state additions and no mention of immigration status.
edu-no-right-to-call-police-statute-wy,LANDLORD_EDUCATION,WY,,CONFIRMED_ABSENT,VERIFIED,2026-08-21,2026-08-21,,"Secondary-sourced, weaker evidence: rests on absence-of-mention across multiple general-overview sources rather than an explicit ""no such law"" statement — the same caveat already flagged for the equivalent KS/NE findings."
edu-no-tenant-screening-fairness-act-wy,LANDLORD_EDUCATION,WY,,CONFIRMED_ABSENT,VERIFIED,2026-08-21,2026-08-21,,"Secondary-sourced with reasonable confidence: Landlord Studio's WY guide explicitly states ""despite there being no statute"" regarding application fees — an affirmative statement, not mere silence."
edu-returned-check-fee-cap-wy,LANDLORD_EDUCATION,WY,Wyo. Stat. § 1-1-115(b),CITED,VERIFIED,2026-08-24,2026-08-24,,"Confirmed via 7+ independent sources all citing the same statute, including one (iPropertyManagement) quoting the operative statutory language directly."
edu-no-fee-reciprocity-wy,LANDLORD_EDUCATION,WY,"Cowardin v. Finnerty (Wyo. 1999); Emken, 2006 WY 112, ¶8; Thorkildsen v. Belden, 2012 WY 8, ¶10; Circle Resources v. Hassler, 2023 WY 22, ¶8",CITED,VERIFIED,2026-08-28,2026-09-06,,"Case law, not statute — WY is NOT among the 7 fee-reciprocity states (CA/FL/HI/MT/OR/UT/WA); WY follows the American Rule (31-state group per a Drake Law Review survey), no analog to C.R.S. §38-12-801(3)(a)(II). CORRECTED 2026-09-06: this row originally characterized the WY standard as requiring a contract to ""unequivocally provide"" for fee recovery — the cases actually require EXPRESS statutory or contractual authorization, a lower bar. The 2026-09-06 correction was a characterization fix only, not a full re-audit of this row's other holdings."
edu-holdover-wy,LANDLORD_EDUCATION,WY,Wyo. Stat. § 1-21-1211,CITED,VERIFIED,2026-09-03,2026-09-03,,"Wyoming has no holdover rent multiplier — holdover is grounds for a 3-day notice (§§1-21-1002(a)(i)/1003) and ordinary damages only. CORRECTED 2026-09-03 (primary-verified against wyoleg.gov and Justia): an earlier draft attributed a ""10% interest"" figure to §1211(b) as if it applied to holdover rent liability; §1211(b) actually governs PROPERTY DAMAGE, not holdover — a misapplied citation from a secondary source (PayRent) that had correctly cited the section but attached it to the wrong subject. The underlying negative (no holdover multiplier) is unaffected and is now stronger, resting on a full primary read of §1211 rather than the earlier misread provision."
