clause_id,content_type,state,citation,citation_status,verification_status,effective_from,last_checked,supersedes,notes
acceptable-payment-methods,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
tenant-maintenance,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
no-sublet-assign,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
no-alterations,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
joint-liability,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
utilities-paid-by-landlord,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
appliances-included,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
possession-delay,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
notices,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
governing-law,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
severability,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
entire-agreement,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
addendum-precedence,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
electronic-signatures,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
assigned-parking-space,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
parking-vehicle-rules,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
keys,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
guest-policy,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
guest-policy-day-limit,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
common-area-use,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
fire-safety-grilling,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
landscaping-irrigation,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
snow-removal,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
inspection-rights,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
lead-based-paint,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
hoa-compliance,LEASE_CLAUSE,OH,,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"Screened against Ohio primary text during the 2026-09-18 base-clause extend pass (52 active multi-state rows screened, this among the 38 with no conflict and no delimited note needed) -- generic mechanics, no OH-specific statutory language or number, no conflict identified with ch. 5321/1923/4112."
application-of-payments,LEASE_CLAUSE,OH,R.C. 1923.04,GENERIC,VERIFIED,2026-09-18,2026-09-19,,"R.C. 1923.04. RESOLVED 2026-09-19: the flagged sentence ('Nothing in this provision limits Tenant's statutory right to cure nonpayment') was corrected at the source -- softened to 'any statutory right Tenant may have,' a uniform fix applied to the shared clause across all 8 tagged states, not an Ohio-only override. Ohio genuinely has no statutory cure right (R.C. 1923.04 is a notice to leave, not a pay-or-quit); the same defect had already been separately flagged for South Dakota in CO's own citation note and was never fixed until now."
due-at-signing,LEASE_CLAUSE,OH,R.C. 5321.01(E),GENERIC,VERIFIED,2026-09-18,2026-09-18,,"R.C. 5321.01(E) defines a security deposit broadly as any deposit of money or property to secure performance -- prepaid last month's rent listed in this fill-in-the-blank clause likely falls inside that definition (interest under 5321.16(A), return/itemization under (B)). Interpretive, not a defect in the clause's own text -- flagged as background for whoever fills in the bracketed amounts on an Ohio lease, not a citation gap."
returned-payments,LEASE_CLAUSE,OH,R.C. 1319.16; R.C. 1319.12(A)(2); R.C. 5321.14,CITED,VERIFIED,2026-09-18,2026-09-18,,"Ohio has no statutory returned-check fee cap that binds a landlord. The $30-or-10% figure quoted in many Ohio lease templates is R.C. 1319.16, which caps what a COLLECTION AGENCY may charge; R.C. 1319.12(A)(2) excludes a landlord collecting on its own account. The clause's existing self-limiting language ('not to exceed the maximum amount permitted by applicable law') correctly resolves to 'no fixed cap, state an actual amount' for Ohio, with R.C. 5321.14 unconscionability as the only ceiling -- same self-limiting pattern already used for `holdover`, working as intended here."
early-termination,LEASE_CLAUSE,OH,R.C. 5321.14,GENERIC,VERIFIED,2026-09-18,2026-09-18,,"No Ohio conflict with the clause's early-termination fee mechanics, but the greater-of-one-month-or-30% fee carries real R.C. 5321.14 unconscionability exposure in Ohio specifically, and Ohio's own mitigation-of-damages duty (Frenchtown Square Partnership v. Lemstone, a COMMERCIAL holding not yet tested residentially) is itself waivable -- do not stack a mitigation waiver on top of this fee for an Ohio lease. Risk-awareness note, not a stated defect in the shipped bodyText."
existing-condition,LEASE_CLAUSE,OH,"R.C. 5321.13(A), (E)",GENERIC,VERIFIED,2026-09-18,2026-09-18,,"R.C. 5321.13(A) makes the whole of ch. 5321 non-waivable and (E) bars receipt of rent free of 5321.04 habitability compliance. The clause's move-in condition acknowledgment must be read as a statement of fact about the property's condition, not a waiver of the landlord's continuing habitability duty -- an interpretive caution about how to use the existing language, not a defect requiring the bodyText to change."
surrender-end-of-term,LEASE_CLAUSE,OH,R.C. 5321.15(B); R.C. 1923.12-.14,CITED,VERIFIED,2026-09-18,2026-09-18,,"Ohio has NO abandoned-property disposal procedure for a conventional residential tenancy -- the notice/valuation/county-auditor/sale machinery at R.C. 1923.12-.14 applies only to manufactured-home parks, and R.C. 5321.15(B) separately bars seizing a tenant's possessions for rent except by court order. The clause's existing self-limiting language ('to the extent permitted by applicable law') correctly resolves to 'very little to no disposal right' for Ohio, same self-limiting pattern as `returned-payments`/`holdover` -- see the companion `edu-no-abandoned-property-safe-harbor-oh` education row for the full landlord-facing explanation."
pet-policy,LEASE_CLAUSE,OH,R.C. 5321.13(D); OAC 4112-5-07(C),GENERIC,VERIFIED,2026-09-18,2026-09-19,,"R.C. 5321.13(D); OAC 4112-5-07(C). RESOLVED 2026-09-19: the assistance-animal fee/indemnity conflict flagged in this citation pass is now closed by the new `assistance-animal-accommodation-oh` override, which carves assistance animals out of pet fees/deposits -- the same pattern CO/WY/ND already use (their own `pet-policy` rows are GENERIC for the identical reason: the carve-out lives in a separate companion clause, not in pet-policy's own bodyText). Landlord must attach `assistance-animal-accommodation-oh` alongside `pet-policy` for the carve-out to actually apply -- the two are not automatically linked, same as every other state."
pet-insurance-requirement,LEASE_CLAUSE,OH,OAC 4112-5-07(C),GENERIC,VERIFIED,2026-09-18,2026-09-19,,OAC 4112-5-07(C). RESOLVED 2026-09-19: same fix as `pet-policy` -- the new `assistance-animal-accommodation-oh` override closes the previously-flagged conflict. Landlord must attach it alongside this clause for the carve-out to apply.
landlords-access,LEASE_CLAUSE,OH,"R.C. 5321.04(A)(8), (B); R.C. 5321.05(B)",CITED,VERIFIED,2026-09-18,2026-09-18,,"R.C. 5321.04(A)(8): reasonable notice required, with 24 hours presumed reasonable absent contrary evidence; entry only at reasonable times. Remedies at (B): actual damages, injunction, statutory attorney's fees, or termination. R.C. 5321.05(B): tenant shall not unreasonably withhold consent to entry. The clause's own built-in 24-hour figure matches Ohio's presumed-reasonable standard directly, the same reason Nebraska's fixed 24-hour rule let this clause extend to NE without an override. HOUSEKEEPING GAP: `lease-clauses.csv`'s own `notes` column for this row has no delimited 'OH:' entry despite the `states` array including OH -- this citation is sourced from `lease-clause-decision-log-OH.md` item #22 directly, not from the CSV's notes field. Worth a follow-up CSV edit to add the missing delimiter, matching the other 8 extended rows that do have one."
default-by-tenant-ks-ne,LEASE_CLAUSE,OH,R.C. 5321.13(C),CITED,VERIFIED,2026-09-18,2026-09-18,default-by-tenant,"R.C. 5321.13(C): no agreement to pay the landlord's or the tenant's attorney's fees is recognized in a residential rental agreement, or in ANY OTHER agreement between a landlord and tenant -- broader than either K.S.A. 58-2547(a)(3) or Neb. Rev. Stat. 76-1415(1)(c) (both lease-scoped only), which is exactly why Ohio extends the existing fee-sentence-free `default-by-tenant-ks-ne` override rather than the plain `default-by-tenant`. HOUSEKEEPING GAP, explicitly flagged in Ohio's own canvass log: 'Extend: default-by-tenant-ks-ne ... Needs an OH: delimited note and a §5a.1 propagation note to the KS and NE logs' -- that note was never actually added to `lease-clauses.csv`, even though the `states` array itself was correctly updated to include OH. This citation is sourced from `lease-clause-decision-log-OH.md`'s own 'Clause-library consequences' section, not from the CSV."
security-deposit-interest-oh,LEASE_CLAUSE,OH,R.C. 5321.16(A),CITED,VERIFIED,2026-09-18,2026-09-18,,"Effective 1974-11-04 (SB 103, 110th GA), never amended. A REWRITE of the pre-existing, never-audited row (Taylor's explicit decision 2026-09-18), not a repair -- the prior text had five defects: interest promised on the whole deposit rather than only the excess over the greater of $50 or one month's rent; keyed to lease term rather than duration of possession; '6 months' misstated against the statutory 'six months or more'; the 5% rate left unstated; the annual computation-and-payment duty omitted. Whether a failure to pay (A) interest triggers (C)'s double-damages-plus-fees remedy (keyed to a failure of (B)) is unsettled -- mooted by drafting the clause to pay correctly rather than relying on the reading."
security-deposit-return-oh,LEASE_CLAUSE,OH,"R.C. 5321.16(B), (C)",CITED,VERIFIED,2026-09-18,2026-09-18,security-deposit-return,"Two conjunctive triggers -- termination AND delivery of possession -- unlike MN/SD, which key the clock to receipt of the tenant's forwarding address. (B)'s final sentence is the statute's own landlord protection: a tenant who fails to furnish a forwarding address in writing forfeits the (C) remedy (damages plus attorney's fees) while the landlord keeps the deposit itself. (C)'s remedy is the money due plus damages equal to the amount wrongfully withheld plus reasonable attorney's fees -- nets to double, but the statute never uses the word 'double' and provides no treble damages."
holdover-oh,LEASE_CLAUSE,OH,R.C. ch. 5321 (confirmed no holdover formula); R.C. 1923.02(A)(1); R.C. 1923.081,CITED,VERIFIED,2026-09-18,2026-09-18,holdover,"The generic `holdover` clause promises 'holdover damages in the maximum amount permitted by applicable law' -- Ohio has NO holdover-damages formula at all, confirmed on full-chapter primary reads of both ch. 5321 and ch. 1923 (2026-09-18). §1923.02(A)(1) makes holding over a possession ground; §1923.081 permits joining a rent/damages claim 'under a rental agreement.' Holdover damages in Ohio are therefore purely contractual, so the override requires a landlord-set `{{holdover_daily_rate}}` or the clause promises nothing -- same failure mode as South Dakota's `holdover-sd`, different underlying cause (SD repealed its own rule; Ohio never had one). §5321.14 unconscionability is the only ceiling on the stated rate. Deliberately omits an 'acceptance does not create a new tenancy' sentence, since accepting rent for a FUTURE period after an R.C. 1923.04 notice waives the notice as a matter of law regardless of lease language (see `edu-waiver-by-acceptance-oh`)."
tenants-property-insurance-oh,LEASE_CLAUSE,OH,R.C. 5321.13(D),CITED,VERIFIED,2026-09-18,2026-09-18,tenants-property-insurance,"R.C. 5321.13(D) bars any tenant agreement to the exculpation or limitation of any liability of the landlord arising under law. Unlike K.S.A. 58-2547(a)(4), Ohio's ban carries NO common-areas exception, so dropping the parent clause's liability-limiting sentence entirely is required for Ohio, not merely prudent. Full chapter 5321 read from primary text 2026-09-18."
services-utilities-provided-oh,LEASE_CLAUSE,OH,R.C. 5321.13(D),CITED,VERIFIED,2026-09-18,2026-09-18,services-utilities-provided,"Same R.C. 5321.13(D) exculpation defect as `tenants-property-insurance-oh`, found on a second, more careful re-screen of the base-clause extend pass with the clause text actually open (the first pass caught only `tenants-property-insurance`) -- the parent clause's 'Landlord is not liable for any interruption or insufficiency...' sentence is dropped."
parking-oh,LEASE_CLAUSE,OH,R.C. 5321.13(D),CITED,VERIFIED,2026-09-18,2026-09-18,parking,"Same R.C. 5321.13(D) exculpation defect as `tenants-property-insurance-oh`, found on the same second-pass re-screen -- the parent clause's 'Landlord ... is not liable for damage to or theft of a vehicle or its contents' sentence is dropped."
storage-space-oh,LEASE_CLAUSE,OH,R.C. 5321.13(D),CITED,VERIFIED,2026-09-18,2026-09-18,storage-space,"Same R.C. 5321.13(D) exculpation defect as `tenants-property-insurance-oh`, found on the same second-pass re-screen -- the parent clause's 'Landlord is not liable for damage to or theft of items stored there' sentence is dropped."
landlord-identity-oh,LEASE_CLAUSE,OH,R.C. 5321.18,CITED,VERIFIED,2026-09-18,2026-09-18,,"Every written rental agreement shall contain the name and address of the owner and of the owner's agent; for an oral tenancy the same information must be given in writing at commencement. Fourth distinct sanction architecture found across this project's 7 prior states: Ohio does not make the non-discloser an implied agent (KS's approach), or the landlord (NE's), or impose a maintenance bar (MN's) -- under 5321.18(C), failure WAIVES the landlord's right to receive the tenant's 5321.07/5321.08 notices, so the tenant may proceed without giving the landlord the usual repair-notice opportunity."
flag-display-oh,LEASE_CLAUSE,OH,R.C. 5321.131,CITED,VERIFIED,2026-09-18,2026-09-18,,"New topic -- no other state in this library has a flag-display row. (A) bars any rental-agreement restriction on display of the US flag, the state flag, a service flag, or a POW/MIA flag. Scope correction from an initial draft: the (B) notice-and-consultation duty applies only to a flag POLE or a permanently affixed BRACKET, and only for the US and POW/MIA flags specifically -- it does not attach to the state flag or service flag limbs, and not to ordinary (non-permanent) display."
repair-escrow-exemption-notice-oh,LEASE_CLAUSE,OH,R.C. 5321.07(C),CITED,VERIFIED,2026-09-18,2026-09-18,,"Two-limb conjunctive exemption from the tenant's repair-and-escrow remedy: the landlord must both (a) be party to agreements covering three or fewer dwelling units, and (b) give WRITTEN NOTICE of that fact. The disclosure is a condition precedent -- the exemption simply fails without it, so this clause should only be included where limb (a) is actually true (a factual representation, not boilerplate). Ohio has four different portfolio thresholds across four separate provisions -- none (ch. 4112 fair housing), three-or-fewer (5321.07(C)), fewer-than-four (1923.062(C)), four-or-more (5321.04(A)(5)) -- see `edu-portfolio-thresholds-oh`."
sex-offender-occupancy-oh,LEASE_CLAUSE,OH,"R.C. 5321.051(A)(1), (A)(2), (B); R.C. 2950.13; R.C. 2950.031",CITED,VERIFIED,2026-09-18,2026-09-18,,"Conjunctive two-part test: registry listing under the registry maintained at R.C. 2950.13 AND a qualifying offense -- both limbs required, a bare registry hit alone is not enough. Termination under (A)(2) reaches the tenant and all other occupants, and is also triggered where a person establishes residence in violation of R.C. 2950.031. (B) shields the landlord: a landlord authorized to act under this section is protected from a resulting claim by the terminated tenant."
edu-one-way-delegation-oh,LANDLORD_EDUCATION,OH,"R.C. 5321.13(A), (E), (F)",CITED,VERIFIED,2026-09-18,2026-09-18,,"R.C. 5321.13(A) makes the whole of ch. 5321 non-waivable except through (F), and (F) permits only one move: the landlord assuming the tenant's 5321.05 duties. There is no route in the other direction. Inverse of the KS/ND/NE structured-delegation architecture, where duty-shifting runs toward the tenant under conditions -- do not import those states' delegation clauses into Ohio. Resolves the named-topic checklist's 'is that duty waivable' question for Ohio: no, and uniquely one-directional among the 8 states in this library."
edu-mandatory-drug-termination-oh,LANDLORD_EDUCATION,OH,R.C. 5321.04(A)(9); R.C. 5321.17(C); R.C. 1923.02(A)(6); R.C. 1923.04(B); R.C. 1923.051,CITED,VERIFIED,2026-09-18,2026-09-18,,"Chain verified section-open 2026-09-18: 5321.05(A)(9) is the tenant's duty not to engage in drug-related activity; 5321.05(A)(2) directs the landlord to 'promptly' give the 5321.17(C) notice; 5321.17(C) states the tenancy terminates three days after the notice regardless of any charge, plea, or conviction; if the tenant does not vacate, the landlord 'promptly shall comply with' 5321.04(A)(9). §1923.051 provides an accelerated eviction track (service within 3 working days, trial within 30 days, no continuances) -- unlike most Ohio eviction grounds, this one is framed as close to mandatory for the landlord once actual knowledge or reasonable cause exists, not merely discretionary."
edu-minor-tenant-filing-oh,LANDLORD_EDUCATION,OH,"R.C. 1923.05(B), (C); R.C. 1923.01(C)(15)",CITED,VERIFIED,2026-09-18,2026-09-18,,"Added by SB 237 (135th GA), effective 2025-04-09 -- recent enough that older Ohio landlord guidance is unlikely to reflect it. If a minor tenant is named as a defendant on an eviction complaint alongside a parent or adult guardian, the court SHALL dismiss the action without prejudice and SHALL order the landlord to pay the minor tenant's reasonable attorney's fees. The same act added a two-year limitations period for FED actions at 1923.01(B). Flagged as a hard validation rule for any future eviction-filing or occupant-list feature, not just a background education note."
edu-three-day-notice-language-oh,LANDLORD_EDUCATION,OH,R.C. 1923.04(A),CITED,VERIFIED,2026-09-18,2026-09-19,,"R.C. 1923.04(A). RESOLVED 2026-09-19: the education row now quotes the actual statutory notice language verbatim instead of paraphrasing it, confirmed via two independent official Ohio sources (codes.ohio.gov, legislature.ohio.gov) returning identical quoted text. One caveat carried into the row's own notes: this is a fetch-and-summarize verification, a step below this project's usual direct primary-text-read standard -- fine for an internal reference row, but flagged for one more direct read before this exact wording is ever used in a real notice-generator feature."
edu-fair-housing-election-oh,LANDLORD_EDUCATION,OH,"R.C. 4112.055(A)(2), (D); R.C. 4112.05(B)(5), (G)(1)(b); OAC 4112-3-05(C)(2)",CITED,VERIFIED,2026-09-18,2026-09-18,,"If the Ohio Civil Rights Commission issues a housing discrimination complaint, either party (not just the complainant) may elect to move the matter into common pleas court. Current 4112.055 is effective 2025-09-30, amended by HB 96 (136th GA) -- the biennial BUDGET bill, one of several instances this project found of Ohio moving fair-housing/landlord-tenant law through appropriations acts rather than dedicated bills. Filing windows: one year for a commission charge (4112.05(B)(1)) AND one year for a private civil action (4112.055(A)(1)) -- the two-year figure sometimes cited is the EMPLOYMENT window at 4112.051 and does not apply to housing."
edu-alarm-duty-fire-code-oh,LANDLORD_EDUCATION,OH,R.C. 5321.04(A)(1); R.C. 5321.19(B)(1),CONFIRMED_ABSENT,VERIFIED,2026-09-18,2026-09-18,,"Confirmed absent from the ORC on a full-chapter read of ch. 5321 plus secondary-source agreement for the rest of the Code -- there is no direct Ohio smoke- or carbon-monoxide-alarm statute for rentals. The duty reaches landlords indirectly: 5321.04(A)(1) requires compliance with applicable building/housing/health/safety codes that materially affect health and safety, and 5321.19(B)(1) preserves local codes from ch. 5321 preemption. Different architecture from Nebraska (Neb. Rev. Stat. 81-5,144) and North Dakota (N.D.C.C. 23-13-15), both of which have a direct statutory duty -- do not adapt those states' rows to Ohio. TRAP LOGGED: OAC 3701-33-13 looks on-point in a search but is Chapter 3701-33 AGRICULTURAL LABOR CAMPS under R.C. 3733.42, units excluded from ch. 5321 entirely by 5321.01(C)(7)."
edu-bilateral-fee-ban-oh,LANDLORD_EDUCATION,OH,R.C. 5321.13(C),CITED,VERIFIED,2026-09-18,2026-09-18,,"No agreement to pay the landlord's OR the tenant's attorney's fees is recognized in a residential rental agreement, or in any OTHER agreement between a landlord and tenant. Broader than K.S.A. 58-2547(a)(3) and Neb. Rev. Stat. 76-1415(1)(c) because of the final limb reaching any other agreement, not just the lease -- this is the finding that drives withholding the generic `default-by-tenant` from Ohio in favor of `default-by-tenant-ks-ne`."
