clause_id,content_type,state,citation,citation_status,verification_status,effective_from,last_checked,supersedes,notes
edu-entry-notice-content-ne,LANDLORD_EDUCATION,NE,Neb. Rev. Stat. §76-1423(3),CITED,VERIFIED,2026-08-23,2026-08-23,,"The 24-hour written entry notice must include the intended purpose and a reasonable entry window, and must be provided to each individual unit. Repeated lawful-but-harassing entry demands, and entry in an unreasonable manner, are independently prohibited even with technically proper notice."
edu-esa-federal-only-ne,LANDLORD_EDUCATION,NE,Neb. Rev. Stat. §49-801(20); 28 C.F.R. §36.104 as it existed 2008-01-01,CITED,VERIFIED,2026-08-31,2026-08-31,,"VERIFIED 2026-08-31 after a genuine version-trap was identified and resolved: Nebraska's service-animal definition freezes to the federal regulation 'as it existed on January 1, 2008' (Laws 2008, LB806), but the CURRENT text of 36.104 (dogs-only, express ESA exclusion) reflects a 2010 amendment -- two years after the freeze date. Chain of proof: the current regulation's own amendment history shows no amendment between the 1991 original and 2010; a contemporaneous 2008 DOJ NPRM quotes the pre-2010 text verbatim (species-open, training-gated, no ESA exclusion sentence); independently corroborated by animallaw.info's parallel Title II citation. Conclusion FLIPPED from an earlier draft: Nebraska's species scope is OPEN (not dogs-only like Kansas), and the ESA exclusion is implicit (via 'individually trained') rather than express. Same wrong-version failure shape as CO's carpet-lookback error and KS's HB2357, first time arriving via a statutory freeze-date mechanism."
edu-fair-housing-classes-ne,LANDLORD_EDUCATION,NE,"Neb. Rev. Stat. §§20-301 to 20-344; §20-318; §20-322(6); §49-801(13) (Laws 2025, LB150)",CITED,VERIFIED,2026-08-31,2026-08-31,,"NE re-audit found and corrected a probable error in a shipped VERIFIED row: Nebraska added MILITARY OR VETERAN STATUS as a protected class in 2025 (LB150), appearing in the OPERATIVE prohibition at §20-318(1)-(5) and (8), not merely in the exemption proviso as first suspected. §20-322(6) separately safe-harbors housing benefits limited to veterans/servicemembers. Since LB150 predates the original NE pass (2026-08-23), this was a research miss, not a currency lapse -- fourth consecutive re-audited state to find an error inside a row that shipped VERIFIED. Nebraska still adds no protection for marital status, source of income, sexual orientation, or gender identity statewide (Lincoln/Omaha add some locally)."
edu-five-year-lease-exclusion-ne,LANDLORD_EDUCATION,NE,Neb. Rev. Stat. §76-1408(8),CITED,VERIFIED,2026-08-23,2026-08-23,,A lease of residential land for a term of five years or more is excluded from the URLTA entirely -- a state-specific carve-out with no CO/WY/KS analog. Not relevant to Steinoak's typical fixed-term or month-to-month leases; flagged for if a long-term lease template is ever built.
edu-habitability-duty-delegation-ne,LANDLORD_EDUCATION,NE,"Neb. Rev. Stat. §76-1419(2),(3)",CITED,VERIFIED,2026-08-23,2026-08-23,,"Nebraska lets landlord and tenant agree in writing, for good consideration, that the tenant performs waste-removal/water/heat duties for a single-family residence, or specified repairs/maintenance for any dwelling unit via a separate signed writing with adequate consideration. Mirrors edu-habitability-duty-delegation-ks in spirit; Nebraska's version is somewhat more permissive (not limited to Kansas's small-building carve-out). Not used in the current Steinoak template."
edu-holdover-ne,LANDLORD_EDUCATION,NE,Neb. Rev. Stat. §76-1437(3),CITED,VERIFIED,2026-08-31,2026-08-31,,"NUMERIC ERROR CORRECTED 2026-08-31: the statute's 'three months' periodic rent or threefold the actual damages, whichever is greater, and reasonable attorney's fees' is TIME-based for the first branch, not a flat multiplier -- the row previously said '3 times periodic rent,' which understated recovery ~4x for a week-to-week roomer tenancy (§76-1414(4)), where three months' periodic rent is ~13 weeks', not 3 weeks'. Also corrected 2026-09-03: an earlier draft wrongly attributed 'double rent' to Colorado law; Colorado has no holdover multiplier at all (see edu-holdover-co). Nebraska's real figure is the highest of the five originally-tagged states -- higher than the generic clause's now-removed double-rent figure, so no override of the shared `holdover` clause was needed, just this education row."
edu-landlord-lien-abolished-ne,LANDLORD_EDUCATION,NE,Neb. Rev. Stat. §76-1434,CITED,VERIFIED,2026-08-23,2026-08-23,,Nebraska abolished a landlord's lien/security interest in tenant household goods and abolished distraint for rent entirely. Do not include a lien clause -- it would be unenforceable.
edu-late-rent-reservation-fix-ne,LANDLORD_EDUCATION,NE,Neb. Rev. Stat. §76-1433,CITED,VERIFIED,2026-08-31,2026-08-31,,"CORRECTED 2026-08-31 on primary text: the waiver from accepting rent with knowledge of default reaches TERMINATION FOR THAT BREACH only, not the landlord's general ability 'to act on' the late payment as an earlier draft overstated. The agreement preserving termination must come AFTER the breach (expressio unius against a pre-breach lease clause doing the same work). Resolved as landlord education, not a lease-drafting problem (Taylor's call, session 6) -- the generic late-fee clause extends to NE as-is, no override; a proposed 'process clause' committing to a reservation-of-rights notice was considered and rejected as adding no real protection over just doing it at time of acceptance."
edu-negligence-carveout-flag-ne,LANDLORD_EDUCATION,NE,Neb. Rev. Stat. §76-1415(1)(d),CITED,VERIFIED,2026-08-31,2026-08-31,,"Flag raised via a real, attorney-reviewed NE commercial lease product (ILRG/PublicLegal) that limits its liability disclaimer to ordinary negligence, preserving liability for gross negligence/willful misconduct -- tracking §76-1415(1)(d)'s active-and-actionable-negligence trigger more precisely than this project's blanket 'Landlord is not liable' language. Judgment call resolved: Taylor directed drafting the NE-specific override, now built as tenants-property-insurance-ne/parking-ne/storage-space-ne. The parallel Kansas question (broader exculpation ban) was left separately open, not resolved by this fix."
edu-no-all-in-pricing-law-ne,LANDLORD_EDUCATION,NE,Neb. Rev. Stat. §76-1412; §76-1415(2),CITED,VERIFIED,2026-08-31,2026-08-31,,"CANVASS PASS 2 CATCH: the checklist had already recorded this as confirmed-absent for NE from the original pass, but no CSV row was ever created -- a logged-only absence is invisible to a canvass that reads the library, not the checklist. No all-in-pricing mandate exists; Nebraska's own unconscionability doctrine (§76-1412, native to the URLTA) and §76-1415(2)'s deliberate-use penalty are the only real backstops, plus federal unfair-and-deceptive-practices rules generally."
edu-no-bed-bug-disclosure-ne,LANDLORD_EDUCATION,NE,"LB864 (2020), LB553 (2021), LB846 (2024) -- all indefinitely postponed (nebraskalegislature.gov bill history)",CITED,VERIFIED,2026-08-23,2026-08-23,,No statewide bed bug disclosure statute; a dedicated Bed Bug Detection and Treatment Act has been introduced three times and failed each time. Landlords remain responsible for pest issues generally under the ordinary habitability duty (§76-1419).
edu-no-deposit-installments-ne,LANDLORD_EDUCATION,NE,Neb. Rev. Stat. §76-1416,CITED,VERIFIED,2026-08-23,2026-08-23,,"No installment-payment provision found in §76-1416 or elsewhere in the URLTA -- the deposit can be required up front, same as the general CO/WY/KS rule."
edu-no-ev-charging-right-ne,LANDLORD_EDUCATION,NE,,CONFIRMED_ABSENT,VERIFIED,2026-08-23,2026-08-23,,"Confirmed absent, consistent with WY/KS findings -- no NE statute or regulation identified giving tenants an EV-charging-access right. CO remains the only state in this project with one. Weaker corroboration standard than a primary-source read (no dedicated multi-state EV-charging tracker exists the way it does for some other topics)."
edu-no-eviction-record-sealing-ne,LANDLORD_EDUCATION,NE,"Neb. Rev. Stat. Ch. 76, Ch. 25 (direct review)",CITED,VERIFIED,2026-08-31,2026-08-31,,"Confirmed absent: no statute allowing sealing, expungement, or restricted access to eviction records; the underlying absence rests on this session's own direct review of Chapters 76 and 25. Two attempts have failed (LB175, defeated by filibuster 2024; LB92, indefinitely postponed 2026-04-17). SCOPED DOWN 2026-08-31: the bill-history detail (docket numbers, exact postponement date) is corroborating color from the research pass, not independently re-verified against the Legislature's own bill-history page this session -- treat those specifics as unconfirmed; the absence conclusion does not depend on them. MONITOR: reintroduction would flip this row."
edu-no-for-cause-eviction-ne,LANDLORD_EDUCATION,NE,Neb. Rev. Stat. §76-1437(2),CITED,VERIFIED,2026-08-23,2026-08-23,,"No tenure-based just-cause requirement -- a month-to-month tenancy ends on plain 30 days' notice regardless of tenure, subject only to the retaliation prohibition (§76-1439) and fair housing law. Confirmed absent, consistent with the CO/WY/KS pattern."
edu-no-immigrant-tenant-protection-ne,LANDLORD_EDUCATION,NE,,CONFIRMED_ABSENT,VERIFIED,2026-08-23,2026-08-23,,"Confirmed absent, consistent with the WY and KS findings on this same item -- only California (2017), Illinois (2020), and Colorado (2020) identified with a dedicated statute prohibiting landlord inquiry into immigration status."
edu-no-modification-duty-ne,LANDLORD_EDUCATION,NE,Neb. Rev. Stat. §20-131.03; §20-319(2)(a),CITED,VERIFIED,2026-08-31,2026-08-31,,"The service-animal housing statute expressly does not require the landlord to modify the property (§20-131.03) -- but the Nebraska Fair Housing Act separately makes it discrimination to refuse to PERMIT a tenant-funded reasonable modification (§20-319(2)(a)), with a restoration condition allowed. Treating §20-131.03 as a general 'no modifications' rule would be a serious misread; the tension is intra-state (two NE statutes), a sharper finding than the state-vs-federal framing this row originally carried."
edu-no-mold-disclosure-ne,LANDLORD_EDUCATION,NE,,CONFIRMED_ABSENT,VERIFIED,2026-08-23,2026-08-23,,No dedicated NE mold disclosure statute identified -- mold issues are handled through the ordinary habitability duty (§76-1419) and general misrepresentation principles.
edu-no-move-in-inventory-requirement-ne,LANDLORD_EDUCATION,NE,,CONFIRMED_ABSENT,VERIFIED,2026-08-23,2026-08-23,,"Confirmed absent via iPropertyManagement's NE landlord-tenant guide, which states directly that landlords aren't required to document unit condition at move-in. Unlike Kansas's 5-day written inventory requirement (K.S.A. 58-2548), still strongly recommended as practical evidence, just not a legal prerequisite in Nebraska."
edu-no-radon-tenant-disclosure-ne,LANDLORD_EDUCATION,NE,"Neb. Rev. Stat. §76-2,120",CITED,VERIFIED,2026-08-31,2026-08-31,,"No tenant-facing radon disclosure duty -- only CO/FL/IL/ME require one. CHARACTERIZATION CORRECTED 2026-08-31 on primary text: §76-2,120 is a real-estate seller disclosure statute, but its 'seller' definition (§76-2,120(1)(d)) expressly INCLUDES a lease with an option to purchase, so a lease-option agreement does trigger the full seller disclosure statement -- not relevant to Steinoak's current straight-rental product, but a live gap for any future lease-option template. Radon itself is not named in the disclosure content list (§76-2,120(4)(a)-(k)); it would fall under the general hazardous-conditions catch-all at (4)(g), which strengthens rather than weakens the confirmed-absent conclusion for ordinary rentals."
edu-no-right-to-call-police-statute-ne,LANDLORD_EDUCATION,NE,,CONFIRMED_ABSENT,VERIFIED,2026-08-23,2026-08-23,,"Confirmed absent at the state level, consistent with the CO/WY/KS pattern -- same weaker corroboration standard already flagged for those findings (no multi-state tracker for this topic the way EV charging had). Any protection would exist only at the municipal nuisance-ordinance level, not audited here."
edu-no-service-animal-fraud-broad-statute-ne,LANDLORD_EDUCATION,NE,"Neb. Rev. Stat. §28-1313; LB309 (2021, not enacted); LB553 (2019, indefinitely postponed 2020-08-13)",CITED,VERIFIED,2026-08-31,2026-08-31,,"Unlike Kansas (K.S.A. 39-1112) and Wyoming, Nebraska has no broad statute criminalizing misrepresenting a pet as a service/ESA. The only related provision, §28-1313, is narrow (impersonating a blind person via a white cane/guide dog). Two separate bills that would have created the broader Kansas/Wyoming-style prohibition both failed -- proof of absence by legislative refusal, twice. The commonly-repeated '$1,000 fine / six months jail' figure independently confirmed to be bogus, apparently derived from the text of the failed LB309 rather than enacted law."
edu-no-tenant-death-statute-ne,LANDLORD_EDUCATION,NE,Neb. Rev. Stat. §76-1414(5),CITED,VERIFIED,2026-08-23,2026-08-23,,"No Letty's-Act-style statute terminating a lease or excusing the estate from rent liability on tenant death. §76-1414(5) addresses a narrower, different question (retrieving a deceased tenant's personal property), not lease termination -- the estate remains liable under ordinary contract principles."
edu-no-tenant-screening-fairness-act-ne,LANDLORD_EDUCATION,NE,,CONFIRMED_ABSENT,VERIFIED,2026-08-23,2026-08-23,,"Confirmed absent with high confidence -- five independent sources (Landlord Studio, RentPrep, TurboTenant, Nolo, Azibo) agree no state statute limits application fees; upgraded from pass-1's lower-confidence note. LB17 (pending, not enacted as of this session) would cap fees at actual consumer-report cost -- worth monitoring, since federal FCRA obligations apply regardless."
edu-no-voucher-mandate-ne,LANDLORD_EDUCATION,NE,,CONFIRMED_ABSENT,VERIFIED,2026-08-23,2026-08-23,,"No statewide law requiring acceptance of housing vouchers. LB223 (proposed, not enacted as of this session) would add source-of-income as a protected class. Lincoln has a local voter-approved ordinance (May 2025) requiring source-of-income acceptance within city limits, currently facing a legal challenge -- a municipal-only requirement, not statewide."
edu-ouster-and-entry-remedies-ne,LANDLORD_EDUCATION,NE,"Neb. Rev. Stat. §§76-1430, 76-1436, 76-1438",CITED,VERIFIED,2026-08-31,2026-08-31,,"Read verbatim 2026-08-31; no NE row cited any of these before this session. Unlawful ouster or cutting off essential services carries a statutory floor of three months' periodic rent as liquidated damages plus attorney fees (§76-1430) -- no self-help lockout is lawful in Nebraska (§76-1436). Abuse of entry (unlawful entry, unreasonable-manner entry, or repeated harassing entry demands) carries a floor of not less than one month's rent plus fees (§76-1438(2)); the mirror provision (§76-1438(1)) protects the landlord against a tenant who refuses lawful access. Both are statutory floors, not proof-of-loss damages -- materially more dangerous exposure than the library previously conveyed."
edu-periodic-termination-notice-ne,LANDLORD_EDUCATION,NE,"Neb. Rev. Stat. §76-1437(1),(2)",CITED,VERIFIED,2026-08-23,2026-08-23,,"New row -- the library had no NE periodic-termination-notice row at all. Week-to-week ends on 7 days' written notice keyed to 'the termination date specified in the notice'; month-to-month ends on 30 days' notice keyed to 'the periodic rental date specified in the notice' -- a real drafting difference (a month-to-month notice must be tied to a rent-due date, not an arbitrary calendar date, or it can be invalid)."
edu-prohibited-lease-terms-ne,LANDLORD_EDUCATION,NE,Neb. Rev. Stat. §76-1415,CITED,VERIFIED,2026-08-31,2026-08-31,,"Voids four categories outright: a tenant waiver of Act rights/remedies, a confession-of-judgment clause, mutual attorney-fee-shifting, and exculpation for the landlord's own active/actionable negligence (narrower than Kansas's broader ban). NE re-audit confirmed the four prohibitions accurate but found this is NOT the complete list -- §76-1413(9) (2025) separately bars requiring electronic notice acceptance as a lease term. Bedrosky v. Hiner, 230 Neb. 200 (1988) confirms the URLTA (and its exculpation ban) reaches residential leases only, not commercial."
edu-protected-class-inquiry-ban-ne,LANDLORD_EDUCATION,NE,"Neb. Rev. Stat. §20-318(5),(6)",CITED,VERIFIED,2026-08-31,2026-08-31,,"Read verbatim 2026-08-31. Genuinely new topic, not on any prior state's canvass: Nebraska bans the INQUIRY and RECORD of protected characteristics, not just the decision -- a rental application, screening questionnaire, or note-to-file capturing race, religion, disability, etc. is itself unlawful regardless of whether it influenced an outcome. Materially broader than the federal FHA's structure. Separately, §20-318(6) bans honoring a restrictive covenant. Note §20-318 is prefaced 'except as exempted by section 20-322' -- the advertising ban is subject to those exemptions, the opposite of the federal rule where 42 U.S.C. §3604(c) survives the Mrs. Murphy exemptions."
edu-rent-increase-and-rent-control-ne,LANDLORD_EDUCATION,NE,"Neb. Rev. Stat. §76-1437; §76-1490; §13-331 (Laws 2025, LB266)",CITED,VERIFIED,2026-08-31,2026-08-31,,"New row -- the library had nothing on NE rent increases or rent control. No dedicated rent-increase notice statute for ordinary rentals; a periodic tenancy's rent changes through the same 30-day/7-day notice mechanism used to end it, with no oral-vs-written distinction unlike Colorado. Watch a common secondary-source trap: a widely-repeated 60-day rent-increase rule (§76-1490) applies to MOBILE HOME space tenancies only. Since 2025, §13-331 preempts local rent control statewide (with carve-outs for affordable-housing land-use requirements and voluntary programs)."
edu-retaliation-prohibition-ne,LANDLORD_EDUCATION,NE,Neb. Rev. Stat. §76-1439,CITED,VERIFIED,2026-08-23,2026-08-23,,"Bars raising rent, cutting services, or bringing/threatening eviction because a tenant complained to a government agency or organized/joined a tenants' union. Doesn't stop a genuine unrelated rent increase, or pursuing possession where the code violation was the tenant's own fault, the tenant is behind on rent, or the fix would effectively deprive the tenant of use of the unit."
edu-security-deposit-cap-ne,LANDLORD_EDUCATION,NE,Neb. Rev. Stat. §76-1416(1),CITED,VERIFIED,2026-08-23,2026-08-23,,"Caps the security deposit at one month's rent plus an optional pet deposit of up to one-quarter month's rent -- simpler than Kansas's stacked structure, lower than Colorado's 2-month cap. Doesn't apply to properties operated under the Nebraska Housing Agency Act."
edu-security-deposit-noncompliance-penalty-ne,LANDLORD_EDUCATION,NE,"Neb. Rev. Stat. §76-1416(3); Lomack v. Kohl-Watts, 13 Neb. App. 14 (2004)",CITED,VERIFIED,2026-08-23,2026-08-23,,"Noncompliance with the 14-day return/itemization requirement entitles the tenant to the property/money due, court costs, and reasonable attorney fees -- Nebraska courts treat the fee award as mandatory once noncompliance is shown, not discretionary. Willful, bad-faith noncompliance additionally exposes the landlord to liquidated damages equal to one month's rent or twice the deposit, whichever is less."
edu-service-animal-denial-penalty-ne,LANDLORD_EDUCATION,NE,Neb. Rev. Stat. §20-129,CITED,VERIFIED,2026-08-31,2026-08-31,,"Read directly 2026-08-31. Nebraska attaches criminal liability to the LANDLORD, not the tenant: denying/interfering with the housing sections (§§20-131.01-.04) is a Class III misdemeanor (up to 3 months/$500, per §28-106 -- not independently re-verified this session). Follows the WYOMING pattern (scoped by section list, which expressly includes the housing sections), the opposite of Kansas (scoped by place list, which excludes housing). No Nebraska statute penalizes a tenant for misrepresenting a service/assistance animal -- see edu-no-service-animal-fraud-broad-statute-ne."
