clause_id,content_type,state,citation,citation_status,verification_status,effective_from,last_checked,supersedes,notes
edu-automatic-renewal-notice-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 47-16-06.1,CITED,VERIFIED,2026-09-06,2026-09-06,,"Gap filled: this section was read and mapped during ND's original statute walk but never converted into a row -- the same read-but-never-committed failure shape as the DV clause gap. A lease with a specified term of two months or more and an automatic-renewal clause is unenforceable unless the tenant was notified in writing at least 30 days before the current lease expires; noncompliance doesn't void the lease, it defeats the renewal and converts the parties to month-to-month on the latest lease's terms."
edu-carbon-monoxide-alarm-requirement-nd,LANDLORD_EDUCATION,ND,N.D. Admin. Code § 24.1-06-01-40(3),CITED,VERIFIED,2026-09-06,2026-09-06,,"State Electrical Board rule, a different source of law from smoke-detector-duty-nd's statute. STALE-SOURCE CATCH: the original row was sourced from a site whose own banner read 'current through October 2024,' but the rule's history shows an amendment effective July 1, 2026 -- the source predated the most recent amendment by construction. The substance checked out against current text regardless, so no substantive correction was needed, but the row was carrying an accurate holding on a source that couldn't have known about the newest amendment. Also newly captured: § 24.1-06-01-40(4) requires interconnected, premise-powered smoke alarms in areas containing an ENERGY STORAGE SYSTEM (battery/solar storage) -- a modern requirement with no analog in any other state's rows in this library."
edu-condition-statement-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 47-16-07.2,CITED,VERIFIED,2026-09-06,2026-09-06,,"A required move-in condition statement, signed by both parties, constituting PRIMA FACIE PROOF of the premises' condition at tenancy start -- the single most useful document in a later damage dispute. FINDABILITY FIX, not a correctness fix: this duty already existed in the library, but only as the closing sentence of edu-no-lease-copy-duty-nd, a row titled around the ABSENCE of a different duty, so a landlord researching deposits or move-in would never reach it. Evidentially significant because ND's deposit remedy is TREBLE damages for unjustified withholding (§47-16-07.1(4)) -- a landlord without this signed statement faces the worst combination available: a high penalty and no favorable presumption."
edu-disability-modification-nd,LANDLORD_EDUCATION,ND,"N.D.C.C. § 14-02.5-06(3)(a)-(b), (6)",CITED,VERIFIED,2026-09-06,2026-09-06,,"Never previously rowed for ND. Draws the same modification-vs-accommodation distinction already established in the NE library: MODIFICATION is physical and at the TENANT's expense (landlord must permit, not fund); ACCOMMODATION is a change to rules/policies with no expense carve-out. Supports assistance-animal-accommodation-nd, which relied only on the documentation-limits sections (§§47-16-07.5/-07.6) and never cited the underlying state accommodation obligation itself. Neither duty requires housing someone whose tenancy would be a direct threat to others' health or safety."
edu-double-letting-prohibited-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 47-16-26,CITED,VERIFIED,2026-09-06,2026-09-06,,"Genuinely new finding -- no CO/WY/KS/NE/MN analog on the consolidated checklist. If a room is rented as a dwelling to more than one tenant, the first tenant is entitled to the whole room for their full term, and every OTHER tenant in the building under that landlord is relieved of all rent obligations for as long as the double-letting continues -- a narrow but real, building-wide rent-abatement remedy."
edu-dv-confidentiality-nd,LANDLORD_EDUCATION,ND,"N.D.C.C. § 47-16-17.1(4), (10), (11)",CITED,VERIFIED,2026-09-06,2026-09-06,,"DV termination information may not be disclosed, entered into a shared database, or given to any person, except as eviction/damages evidence or where law requires. The anti-retaliation duty at (10) reaches APPLICANTS as well as current tenants ('refuse to rent, refuse to negotiate for the rental of'), a screening-stage duty easy to miss. A court MAY award $1,000 statutory damages (discretionary, not automatic) plus actual damages, attorney fees, costs, and disbursements. Made canonical for §47-16-17.1(10) at Taylor's direction, consolidating duplicated substance that had drifted apart in two rows."
edu-dv-deposit-timing-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 47-16-17.1(8),CITED,VERIFIED,2026-09-06,2026-09-06,,"A DV termination displaces the ordinary 30-day security-deposit return trigger: for a sole departing victim tenant, the clock starts the first day of the month following vacatur; if co-tenants remain bound, it's pushed out to lease expiration instead -- potentially far later than 30 days after the victim leaves. This interaction was previously missed entirely by security-deposit-return-nd, which is now fixed to reference it with neutral wording rather than naming domestic violence in tenant-facing text."
edu-dv-protection-order-chapter-moved-nd,LANDLORD_EDUCATION,ND,"N.D.C.C. ch. 14-07.1 (repeal history); S.L. 2025, ch. 145, § 17",CITED,VERIFIED,2026-09-06,2026-09-06,,"North Dakota's DV protection-order provisions were repealed from the domestic-violence chapter in 2025 and now live in the civil protection orders chapter (ch. 14-07.7); the 'domestic violence' definition itself (§14-07.1-01) did not move and survives. This definitively closes a currency question open since ND's original research session: §47-16-17.1's own cross-references (citing ch. 14-07.7 and §14-07.1-01) are correct and current as written, and need no amendment. Recorded as a row rather than left log-only because pre-2025 guidance citing the old sections is now dead, and this library's own ND rows cite §14-07.1-01 in three places."
edu-early-termination-grounds-nd,LANDLORD_EDUCATION,ND,"N.D.C.C. §§ 47-16-16, 47-16-17",CITED,VERIFIED,2026-09-06,2026-09-06,,"Direct contractual termination rights under Chapter 47-16 itself, available to either party without going through the formal eviction process (Chapter 47-32): the landlord may terminate for contrary-to-lease use or unrepaired tenant-responsible damage after reasonable time; the tenant may terminate for the landlord's failure to fulfill quiet-possession/habitability/repair obligations after reasonable time, or if the greater/most important part of the property is destroyed through no fault of the tenant."
edu-entry-notice-content-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 47-16-07.3,PARTIAL,VERIFIED,2026-09-06,2026-09-06,,"North Dakota sets no specific number of hours for landlord entry -- structurally similar to Wyoming's absence-of-a-number finding, but more prescriptive on process: actual consent (which can't be unreasonably withheld), tied to a specific 'time certain' entry window, with consent presumed if the tenant doesn't object; entry limited to reasonable hours/manner and an enumerated purpose list; no abuse of the access right to harass or intimidate. NOT FULLY VERIFIED: an emergency-entry exception is referenced by secondary sources citing subsection (1), but the exact statutory emergency-entry language has not yet been independently confirmed from primary text -- flagged for follow-up rather than asserted."
edu-eviction-hardship-stay-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 47-32-04,CITED,VERIFIED,2026-09-06,2026-09-06,,"If the court rules for the landlord it must enter judgment for immediate restitution, but a tenant who shows immediate restitution would work a substantial hardship on them or their family can get the special execution stayed up to five days -- unavailable where the judgment rests in whole or part on a disturbance of the peace. The same section bars joining the eviction with other actions except accrued rents/profits/possession-period damages, and bars counterclaims except as a setoff to such a demand."
edu-eviction-record-sealing-nd,LANDLORD_EDUCATION,ND,"N.D.C.C. § 47-32-05 (S.L. 2025 SB 2238, effective 2025-08-01)",CITED,VERIFIED,2026-09-06,2026-09-06,,"A tenant evicted for nonpayment or damage who has resolved all such claims may move to seal the eviction record seven years after the order is satisfied, provided no further eviction in the seven years following THE EVICTION itself (two different anchor dates, previously collapsed into one in an earlier draft). A DV-evicted tenant may move to seal immediately once the assailant is convicted of domestic violence or becomes subject to one of three enumerated protective/restraining orders (not any restraining order generally, as an earlier draft implied). Sealing is the tenant's motion; it imposes no duty on the landlord."
edu-exemption-does-not-reach-animal-rules-nd,LANDLORD_EDUCATION,ND,"N.D.C.C. § 14-02.5-09(2); §§ 47-16-07.5, 47-16-07.6",CITED,VERIFIED,2026-09-06,2026-09-06,,"Resolves an apparent carve-out misalignment structurally rather than by further searching: the small-landlord housing-discrimination exemption (owner-occupied 4-or-fewer-family buildings) is an enumeration of sections within its OWN chapter (Title 14) and cannot reach Title 47's assistance-animal documentation rules on its face -- but this isn't actually a conflict, since §§47-16-07.5/-07.6 don't create an accommodation duty, they only limit verification of one arising elsewhere. Where a landlord is genuinely exempt from the underlying accommodation duty, the documentation limits have nothing to operate on; where not exempt, they apply in full. FEDERAL LIMB EXPRESSLY NOT ANALYSED -- whether an owner-occupant ends up with no accommodation duty at all turns on the differently-drawn federal FHA exemption (42 U.S.C. §3603(b)), never in this project's scope. Multiple ESA-guide secondary sources were found conflating the federal and ND exemptions as though they were one rule; they are not."
edu-fair-housing-additions-nd,LANDLORD_EDUCATION,ND,N.D.C.C. ch. 14-02.5,CITED,VERIFIED,2026-09-06,2026-09-06,,"Beyond the federal FHA's protected classes, North Dakota separately prohibits housing discrimination based on age, marital status, and receipt of public assistance -- a statewide protection, not municipal-only (a stronger version of the pattern Nebraska showed only at the Lincoln/Omaha level). Subject to the §14-02.5-09 exemptions (see edu-fair-housing-exemptions-nd); an earlier draft stated the prohibition flatly with no exemption, which for a small-landlord customer overstates the duty."
edu-fair-housing-enforcement-nd,LANDLORD_EDUCATION,ND,"N.D.C.C. §§ 14-02.5-18(1), 14-02.5-32, 14-02.5-37, 14-02.5-39(1), 14-02.5-41, 14-02.5-44, 14-02.5-45",CITED,VERIFIED,2026-09-06,2026-09-06,,"Never previously rowed: ND's fair-housing rows stated duties with no consequence attached. Administrative complaint within 1 year or civil action within 2 years; civil-penalty tiers escalate with prior-finding history (up to $11,000/$27,000/$55,000, with the lookback windows removed entirely where the same individual committed the earlier acts); pattern-or-practice penalties are separate (up to $50,000/$100,000); civil-route punitive damages available, administrative-route punitive damages are not; fee-shifting is MUTUAL ('prevailing party'), a second ND data point (with §47-16-13.6) for this project's standing fee-shifting-mutuality question. Force/threat intimidation is a class A misdemeanor."
edu-fair-housing-exemptions-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 14-02.5-09(1)-(2),CITED,VERIFIED,2026-09-06,2026-09-06,,"Material omission corrected: two prior rows stated flat, unqualified fair-housing/voucher prohibitions with no mention that ch. 14-02.5 exempts some small landlords -- and the exemptions land precisely on this project's core customer (an owner-occupant of a small multi-unit, or an owner of three or fewer single-family houses). Two warnings kept explicit: the exemptions do NOT cover the advertising prohibition (an exempt landlord still can't publish a discriminatory preference), and federal fair housing law applies separately with its own, differently-drawn exemptions not analyzed here."
edu-fire-code-standard-nd,LANDLORD_EDUCATION,ND,N.D. Admin. Code §§ 45-18-01-01 to -05 (effective 2024-01-01),CITED,VERIFIED,2026-09-06,2026-09-06,,"Closes an incorporation-by-reference gap: the smoke-detector statute's compliance standard ('applicable national fire protection standards as defined by rules adopted by the state fire marshal') resolves to the State Fire Code, which adopts the International Fire Code, 2021 edition, and the 2023 State Building Code, as modified by North Dakota. MATERIAL POINT FOR A LANDLORD-FACING LIBRARY: the operative standard is not publicly readable -- it must be purchased from the ICC or NFPA, not looked up for free. Sprinklers are not required in single-family dwellings or buildings of two or fewer units with no higher-risk occupancy. Grandfathering is discretionary and revocable (continues only so long as the fire marshal doesn't consider it a distinct hazard), not a vested right."
edu-fraudulent-misrepresentation-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 47-16-07.4,CITED,VERIFIED,2026-09-06,2026-09-06,,"A tenant who entered the lease based on the landlord's fraudulent misrepresentations may terminate and is entitled to return of the security deposit plus accrued interest -- a tenant remedy for landlord misconduct, logged as landlord-facing awareness rather than lease-clause language."
edu-frozen-standard-incorporation-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 14-02.5-06(3)(c); N.D. Admin. Code § 45-18-01-04,CITED,VERIFIED,2026-09-06,2026-09-06,,"Answers a canvass topic from the NE re-audit (statutory freeze-date incorporation by reference, where NE freezes 'service animal' to the 2008 C.F.R.): North Dakota's freeze traps sit elsewhere -- accessible-design requirements for covered multifamily dwellings are measured against the 1986 ANSI A117.1 standard, and the State Fire Code adopts the fixed 2021 IFC edition. ND's own assistance-animal provisions carry no frozen federal definition, so NE's specific trap doesn't recur here, but the general trap does: reading a current edition of either standard gives the wrong answer about what ND actually requires. NOT EXHAUSTIVE -- only chapters read from primary text this session were screened for frozen incorporations; other titles remain unscreened."
edu-holdover-damages-nd,LANDLORD_EDUCATION,ND,"N.D.C.C. §§ 32-03-27, 32-03-28",CITED,VERIFIED,2026-09-06,2026-09-06,,"Corrects a recorded absence: the consolidated checklist had concluded ND imposes straight rent liability with no holdover multiplier at all, unlike CO/KS/NE. That's wrong -- North Dakota has TWO distinct double-damages measures, sitting in Title 32 (Judicial Remedies) rather than Title 47, the exact adjacent-chapter blind spot this project's own checklist warns about. §32-03-28 (triggered by willfulness plus the landlord's notice of intent to evict and demand for possession) is double the YEARLY VALUE of the property for the withholding period, a rate measure -- NOT 'double the rent.' §32-03-27 (triggered by the TENANT's own notice of intent to leave, followed by failure to vacate) is double the rent the tenant otherwise ought to pay. Deliberately NOT propagated to the generic `holdover` clause, which ND is not tagged on -- ND's measures are statutory, differently worded, and trigger-gated, so they belong here rather than reintroducing the baseless 'double rent' figure the project already removed from the shared clause."
edu-housing-voucher-protection-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 14-02.5-02 (via § 14-02.4-02(19)),CITED,VERIFIED,2026-09-06,2026-09-06,,"May not refuse to rent to a prospective tenant because they receive public assistance -- North Dakota's definition of that class expressly names 'a tenant receiving federal, state, or local subsidies, including rental assistance or rent supplements,' covering housing choice vouchers by name rather than by inference. Several secondary sources miscite this to §14-02.5-07 ('Residential real estate-related transaction,' which actually covers selling/brokering/lending) -- confirmed wrong from primary text. Subject to the §14-02.5-09 small-landlord exemptions. One honest caveat preserved: §14-02.5-01's incorporation of the definition is phrased 'may be used to supplement,' permissively, and no ND case law construing that phrase was located."
edu-limited-retaliation-protection-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 14-02.5-45(2); § 47-16-17.1(10),CITED,VERIFIED,2026-09-06,2026-09-06,,"North Dakota has NO general habitability/rights-exercise retaliation statute, unlike CO/KS/NE. WRONG-CHAPTER CITATION CORRECTED: a prior draft cited §14-02.4-18 for housing-discrimination retaliation, but ch. 14-02.4's housing sections were repealed in 1999-2001 and moved to ch. 14-02.5 -- §14-02.4-18 no longer reaches a housing complaint at all. The correct, broader provision is §14-02.5-45(2) (protects exercising ANY right under the chapter, not just filing a complaint; force-or-threat intimidation is a class A misdemeanor). The only other ND retaliation protection is the DV-termination-specific one at §47-16-17.1(10), canonically covered at edu-dv-confidentiality-nd and cross-referenced rather than duplicated here."
edu-mobile-home-park-eviction-defence-nd,LANDLORD_EDUCATION,ND,N.D.C.C. § 47-32-01.1,CITED,VERIFIED,2026-09-06,2026-09-06,,"A mobile-home-park tenant may raise the landlord's violation of the mobile home chapter's requirements as a defense to eviction; if the court agrees, it may not order eviction. In a repeat eviction proceeding the tenant may only raise violations arising after a prior order, or ones the court didn't know about then. Rowed despite mobile home parks being a deliberately deprioritized product layer, because this sits in the general eviction chapter (Ch. 47-32) every ND landlord is subject to, and because it's the ONLY statutory defense to eviction anywhere in North Dakota law -- load-bearing for edu-no-disclosure-bar-to-eviction-nd's claim that no general bar exists. The mobile-home-chapter requirements themselves (§47-10-28) were not read; only the existence and structure of this defense is recorded."
edu-no-cash-receipt-duty-nd,LANDLORD_EDUCATION,ND,N.D.C.C. ch. 47-16 (read in full; no receipt provision found),CITED,VERIFIED,2026-09-06,2026-09-06,,"North Dakota does not require a written receipt for cash rent payment. §47-16-20.1 bans charging a FEE to accept cash/check/money order but imposes no receipt duty -- an adjacent, easily conflated rule. One secondary source (real-estate.laws.com) asserts a ND cash-receipt requirement; unsupported by any primary text and expressly rejected here."
edu-no-cure-eviction-grounds-nd,LANDLORD_EDUCATION,ND,"N.D.C.C. ch. 47-32 (§§ 47-32-01, 47-32-02, read in full)",CITED,VERIFIED,2026-09-06,2026-09-06,,"CORRECTED a materially fabricated prior version, which described a cure-free eviction ground for 'drug-related criminal activity, violence or threats of violence, or other conduct presenting an immediate threat to health, safety, or property' -- no such ground exists in §47-32-01; that language was Kansas/Nebraska architecture imported wholesale from secondary sources during ND's original pass and shipped VERIFIED. The real 8 grounds: only 4 require 3 days' advance notice (holdover/nonpayment; holdover after sale/contract-for-deed cancellation; wrongful possession after partition/judicial sale; material written-lease violation); the other 4 (forcible/fraudulent entry, forcible ouster, holding by force/menace, and unreasonably disturbing other tenants) require NO advance notice at all. North Dakota gives no right to cure in any case -- the 3-day notice is of intent to evict, not an opportunity to fix the problem."
edu-no-disclosure-bar-to-eviction-nd,LANDLORD_EDUCATION,ND,N.D.C.C. ch. 47-32 (read in full),PARTIAL,VERIFIED,2026-09-06,2026-09-06,,"North Dakota has no general rule that a missing required disclosure bars an eviction -- ch. 47-32 creates only one statutory defense (the mobile-home-park violation defense, §47-32-01.1), a conclusion resting on a full read of the chapter and therefore solid. WEAKER-SOURCED, explicitly flagged as the weakest claim in ND's current row set: the companion point that there is no repair-and-deduct defense to a nonpayment eviction rests on the ND Courts' own eviction self-help guide rather than an express statutory negative, and is recorded at that confidence level rather than as primary-verified."
edu-no-electronic-notice-regime-nd,LANDLORD_EDUCATION,ND,N.D.C.C. ch. 47-16 (read in full); § 47-16-07; § 47-16-17.1(3),CITED,VERIFIED,2026-09-06,2026-09-06,,"North Dakota has no statutory electronic-notice regime -- no affirmative-consent requirement, pre-consent disclosures, hardware/software statement, or re-consent trigger, unlike Nebraska's 2025 statute. Where ND does address delivery it's permissive: a landlord's change-of-terms notice may use any reasonable manner that actually informs the tenant (§47-16-07), while a DV-termination notice is limited to mail, fax, or in person (§47-16-17.1(3)) and notably does NOT list email -- so a DV notice by email alone may not satisfy the statute even though the general delivery standard is permissive. That asymmetry, not the bare absence, is the practically important point. §47-16-07's permissive standard has not been tested against email in any located ND case."
edu-no-lease-copy-duty-nd,LANDLORD_EDUCATION,ND,N.D.C.C. ch. 47-16 (read in full); § 47-16-07.2,CITED,VERIFIED,2026-09-06,2026-09-06,,"North Dakota does not require delivering a signed lease copy to the tenant, and failing to do so is not a defense the tenant can raise against enforcement -- unlike Minnesota's §504B.115/§504B.111 architecture. The one adjacent affirmative duty is the §47-16-07.2 move-in condition statement (now its own row, edu-condition-statement-nd, since a REQUIRED duty producing prima facie proof shouldn't be discoverable only under a heading about a different duty's absence) -- that statement's sanction is evidentiary (losing the prima-facie benefit), not a bar to enforcement."
edu-no-post-writ-animal-duty-nd,LANDLORD_EDUCATION,ND,N.D.C.C. ch. 47-32 (read in full); ch. 47-16,CITED,VERIFIED,2026-09-06,2026-09-06,,"North Dakota law says nothing about what happens to a tenant's animals after eviction -- no animal-control notification route, notice-posting requirement, unattended-animal rule, or duty assigned to the landlord or sheriff. ND's general animal-cruelty provisions (ch. 36-21.2) are of general applicability and aren't triggered by or tailored to eviction specifically. An earlier draft's closing sentence asserting that cruelty law 'still applies to you' was Claude's own legal inference, not a located rule, and was removed on Taylor's review so the row states only the verified absence -- the underlying practical exposure may be real but is unsourced."
edu-no-protected-class-inquiry-ban-nd,LANDLORD_EDUCATION,ND,N.D.C.C. ch. 14-02.5 (read in full),CITED,VERIFIED,2026-09-06,2026-09-06,,"North Dakota has no statute separately banning an inquiry into or record of a protected characteristic, unlike Nebraska's §20-318(5) -- what's prohibited is discriminating on that basis, and publishing a discriminatory preference. Verified structurally by reading the full chapter's section list; no inquiry/record-keeping section exists anywhere. The closing practical-advice sentence is a deliberate guard against reading 'no inquiry ban' as 'inquiries are safe,' since an unexplained inquiry is itself ordinary evidence of discriminatory intent under §14-02.5-02."
edu-no-state-military-termination-nd,LANDLORD_EDUCATION,ND,N.D.C.C. ch. 47-16 (read in full),CITED,VERIFIED,2026-09-06,2026-09-06,,"North Dakota has no state military lease-termination statute and no state analog to the federal SCRA -- a servicemember tenant's rights come entirely from the federal Act. Two independent 2026 secondary sources made affirmative negative statements (not mere silence) confirming this, a stronger evidentiary posture than absence-of-mention. A separate secondary source was caught misattributing ND's DV-termination right to '§47-16-07.1' (actually the security-deposit section; the real DV right is §47-16-17.1) -- the third distinct fabricated or misplaced citation from ND secondary sources found this session."
