clause_id,content_type,state,citation,citation_status,verification_status,effective_from,last_checked,supersedes,notes
assigned-parking-space,LEASE_CLAUSE,KS,,GENERIC,VERIFIED,2026-08-22,2026-08-22,,"Generic contract mechanics; KS whole-library audit (session 5, 2026-08-22) found no KS-specific statutory language and confirmed no conflict with this project's other KS findings."
parking-vehicle-rules,LEASE_CLAUSE,KS,,GENERIC,VERIFIED,2026-08-22,2026-08-22,,"Generic contract mechanics; KS whole-library audit (session 5, 2026-08-22) found no KS-specific statutory language and confirmed no conflict with this project's other KS findings."
keys,LEASE_CLAUSE,KS,,GENERIC,VERIFIED,2026-08-22,2026-08-22,,"Generic contract mechanics; KS whole-library audit (session 5, 2026-08-22) found no KS-specific statutory language and confirmed no conflict with this project's other KS findings."
guest-policy,LEASE_CLAUSE,KS,,GENERIC,VERIFIED,2026-08-22,2026-08-22,,"Generic contract mechanics; KS whole-library audit (session 5, 2026-08-22) found no KS-specific statutory language and confirmed no conflict with this project's other KS findings."
guest-policy-day-limit,LEASE_CLAUSE,KS,,GENERIC,VERIFIED,2026-08-22,2026-08-22,,"Generic contract mechanics; KS whole-library audit (session 5, 2026-08-22) found no KS-specific statutory language and confirmed no conflict with this project's other KS findings."
common-area-use,LEASE_CLAUSE,KS,,GENERIC,VERIFIED,2026-08-22,2026-08-22,,"Generic contract mechanics; KS whole-library audit (session 5, 2026-08-22) found no KS-specific statutory language and confirmed no conflict with this project's other KS findings."
fire-safety-grilling,LEASE_CLAUSE,KS,,GENERIC,VERIFIED,2026-08-22,2026-08-22,,"Generic contract mechanics; KS whole-library audit (session 5, 2026-08-22) found no KS-specific statutory language and confirmed no conflict with this project's other KS findings."
landscaping-irrigation,LEASE_CLAUSE,KS,,GENERIC,VERIFIED,2026-08-22,2026-08-22,,"Generic contract mechanics; KS whole-library audit (session 5, 2026-08-22) found no KS-specific statutory language and confirmed no conflict with this project's other KS findings."
snow-removal,LEASE_CLAUSE,KS,,GENERIC,VERIFIED,2026-08-22,2026-08-22,,"Generic contract mechanics; KS whole-library audit (session 5, 2026-08-22) found no KS-specific statutory language and confirmed no conflict with this project's other KS findings."
inspection-rights,LEASE_CLAUSE,KS,,GENERIC,VERIFIED,2026-08-22,2026-08-22,,"Generic contract mechanics; KS whole-library audit (session 5, 2026-08-22) found no KS-specific statutory language and confirmed no conflict with this project's other KS findings."
lead-based-paint,LEASE_CLAUSE,KS,,GENERIC,VERIFIED,2026-08-22,2026-08-22,,"Generic contract mechanics; KS whole-library audit (session 5, 2026-08-22) found no KS-specific statutory language and confirmed no conflict with this project's other KS findings."
hoa-compliance,LEASE_CLAUSE,KS,,GENERIC,VERIFIED,2026-08-22,2026-08-22,,"Generic contract mechanics; KS whole-library audit (session 5, 2026-08-22) found no KS-specific statutory language and confirmed no conflict with this project's other KS findings."
landlords-access,LEASE_CLAUSE,KS,,GENERIC,VERIFIED,2026-08-22,2026-08-22,,"K.S.A. 58-2557 sets no fixed entry-notice period (a 'reasonable' standard, per edu-entry-standard-ks), which this clause's self-limiting '...or the notice period required by applicable law if longer' language already accommodates -- no KS-specific override needed. Tagged WY;KS;NE, not CO -- CO has its own override that supersedes this row (display-collision bug fixed session 7)."
holdover,LEASE_CLAUSE,KS,,GENERIC,VERIFIED,2026-08-22,2026-09-03,,"Self-limiting deferral to ""the maximum amount allowed under applicable law"" (shared-clause pass 2026-09-03 removed a hardcoded ""double the Monthly Rent"" figure that had no statutory basis in any tagged state). Kansas's own holdover figure -- 1.5x rent cap under K.S.A. 58-2570(c), already below the removed ""double"" figure -- lives in edu-holdover-ks, not in this shared clause."
default-by-tenant-ks-ne,LEASE_CLAUSE,KS,K.S.A. 58-2547(a)(3),CITED,VERIFIED,2026-08-22,2026-08-23,default-by-tenant,"K.S.A. 58-2547(a)(3) bans attorney-fee-shifting provisions outright, so this KS/NE override drops the generic's mutual prevailing-party attorney-fee sentence entirely. See edu-tenant-noncompliance-notice-ks for the cure-period/pay-or-quit mechanics behind the clause's ""time period specified by applicable law"" language."
abandoned-property-ks,LEASE_CLAUSE,KS,K.S.A. 58-2565,CITED,VERIFIED,2026-08-22,2026-08-22,,Procedurally distinct from Wyoming: Kansas requires BOTH newspaper publication AND a mailed copy (not alternative methods like WY's three options).
assistance-animal-accommodation,LEASE_CLAUSE,KS,"42 U.S.C. § 3601 et seq.; 24 CFR § 100.204; K.S.A. 39-1102/1107/1108, 39-1113(f); K.S.A. 44-1016(h)(3)(B)",CITED,VERIFIED,2026-08-21,2026-08-31,,"Kansas splits by animal type: trained service animals have a strong independent basis (K.S.A. 39-1102/1107/1108, statutory no-fee rule, criminal backing at 39-1103); ESAs are expressly excluded from that statute by 39-1113(f), leaving only the generic KAAD duty at 44-1016(h)(3)(B) (textually independent of federal law but judicially untested in housing -- no KS case extends employment-side FHA lockstep to housing). Row flipped from NEEDS_REVIEW to VERIFIED for KS on 2026-08-31 once NE's own basis was separately resolved (this row was previously shared KS;NE)."
dv-housing-protections-ks,LEASE_CLAUSE,KS,"K.S.A. 58-25,137",CITED,VERIFIED,2026-08-22,2026-08-22,,"Confirmed to apply to standard residential tenancies despite its mobile-home-range section number (codification artifact, enacted 2019 ch. 56 § 2)."
early-termination-ks,LEASE_CLAUSE,KS,K.S.A. 58-2564; K.S.A. 58-2547(a)(1),CITED,VERIFIED,2026-08-22,2026-08-22,,"Real conflict found in the generic clause: its flat ""10 days to cure"" for landlord-initiated termination doesn't match Kansas's actual 14-day cure period (§58-2564(a)); a lease clause contractually shortening a statutory cure period is arguably itself a waiver of Act rights prohibited under §58-2547(a)(1), not just a wrong number. Points to default-by-tenant-ks-ne / edu-tenant-noncompliance-notice-ks instead of restating a number."
edu-consumer-protection-act-ks,LANDLORD_EDUCATION,KS,"K.S.A. 50-623 et seq.; specifically 50-626 (deceptive acts), 50-627 (unconscionability)",CITED,VERIFIED,2026-08-22,2026-08-30,,"Kansas analog to CO's Honest Pricing Act question: no dedicated fee-transparency law, but a real unconscionability backstop exists (Chelsea Plaza Homes v. Moore: KRLTA takes precedence over KCPA where they overlap). Citation refined 2026-08-30 from a generic act-only reference to the specific operative sections."
edu-disclosure-noncompliance-ks,LANDLORD_EDUCATION,KS,K.S.A. 58-2551(c),CITED,VERIFIED,2026-08-22,2026-08-22,,
edu-dv-housing-protections-violation-ks,LANDLORD_EDUCATION,KS,"K.S.A. 58-25,137(d),(i)",CITED,VERIFIED,2026-08-22,2026-08-22,,
edu-entry-standard-ks,LANDLORD_EDUCATION,KS,K.S.A. 58-2557,CITED,VERIFIED,2026-08-22,2026-08-22,,Kansas has no fixed entry-notice period (a 'reasonable' standard). Decision: rely on the existing self-limiting landlords-access clause rather than a KS-specific override.
edu-eviction-record-sealing-ks,LANDLORD_EDUCATION,KS,Substitute for HB 2357 (2026),PARTIAL,VERIFIED,2026-07-01,2026-08-30,,"Enacted-substitute mechanism (defendant-initiated expungement, not automatic sealing as an earlier draft's summary had wrongly described) verified against the Kansas Legislative Research Department's 2026 Summary of Legislation. Do NOT cite K.S.A. 61-3804/61-3806/61-3807 -- the Revisor's published text does not yet reflect the 2026 session amendments. STILL UNREAD: the enrolled bill text itself; exact statutory section numbers should be confirmed once the Revisor publishes them."
edu-fair-housing-ks,LANDLORD_EDUCATION,KS,Kansas Act Against Discrimination,CITED,VERIFIED,2026-08-22,2026-08-22,,No added state-level protected classes or source-of-income protection confirmed.
edu-habitability-duty-delegation-ks,LANDLORD_EDUCATION,KS,"K.S.A. 58-2553(b),(c),(d)",CITED,VERIFIED,2026-08-22,2026-08-22,,
edu-habitability-notice-written-ks,LANDLORD_EDUCATION,KS,K.S.A. 58-2559(a); K.S.A. 58-2553,CITED,VERIFIED,2026-08-30,2026-08-30,,"Closes two CO re-audit canvass rows for KS: confirmed absent -- no Kansas counterpart to CO's verbal-notice-designation waiver trap (C.R.S. 38-12-503(3)(f)(II)); confirmed absent -- none of CO's operational habitability duties (24-hour contact, relocation notice, record retention, mold/gas-hazard duties) exist in Kansas."
edu-holdover-ks,LANDLORD_EDUCATION,KS,K.S.A. 58-2570(c),CITED,VERIFIED,2026-08-22,2026-08-22,,1.5x rent cap. Decision: rely on the existing self-limiting holdover clause rather than a KS-specific override.
edu-kaad-accommodation-duty-ks,LANDLORD_EDUCATION,KS,"K.S.A. 44-1016(h)(3)(A),(B),(h)(7); 44-1002(j),(k); 44-1015(h); 44-1018(d); K.A.R. 21-60-16",CITED,VERIFIED,2026-08-29,2026-08-29,,Full primary text of 44-1016 and 44-1002 read directly. Kansas's accommodation duty is textually independent of federal law (no FHA reference in the text) but judicially untested for housing (no case extends the well-established employment-side FHA lockstep to housing). Kansas has rejected a dedicated ESA housing act four times (HB 2523/2019; SB 360 and S Sub HB 2057/2022; SB 170/2025) -- proof of absence by legislative refusal.
edu-kaad-housing-exemptions-ks,LANDLORD_EDUCATION,KS,"K.S.A. 44-1018(b),(c),(d); 44-1016 opening clause; 44-1016(c)",CITED,VERIFIED,2026-08-29,2026-08-29,,"Full primary text read. High-impact finding: a meaningful share of small Kansas landlords may have no state accommodation duty at all -- the exemption is incorporated by reference into the operative section's own opening clause, not an external carve-out. The accommodation duty is exempted but the advertising ban is not (same trap shape as CO's source-of-income mismatched-exemptions finding)."
edu-landlord-lien-abolished-ks,LANDLORD_EDUCATION,KS,K.S.A. 58-2567,CITED,VERIFIED,2026-08-22,2026-08-22,,
edu-late-rent-acceptance-waiver-ks,LANDLORD_EDUCATION,KS,K.S.A. 58-2566,CITED,VERIFIED,2026-08-22,2026-08-22,,"Full text confirmed to include a ""without reservation"" qualifier, initially missed due to a truncated primary-source fetch -- corrected via edu-late-rent-reservation-fix-ks."
edu-late-rent-reservation-fix-ks,LANDLORD_EDUCATION,KS,K.S.A. 58-2566,CITED,VERIFIED,2026-08-22,2026-08-22,,Schutt v. Foster (Kan. Sup. Ct.) also relevant. Whether to actually apply this reservation-of-rights fix to the KS late-fee clause was Taylor's open call -- since resolved: applied in late-fee-ks.
edu-lease-term-limitation-ks,LANDLORD_EDUCATION,KS,"K.S.A. 58-2546(a),(b),(c)",CITED,VERIFIED,2026-08-30,2026-08-30,,"Narrower than Nebraska's long-term-lease exclusion: Kansas doesn't exclude long-term leases from the KRLTA, it caps only agreements given effect by operation of §58-2546."
edu-military-termination-notice-ks,LANDLORD_EDUCATION,KS,"K.S.A. 58-2570(a),(b)",CITED,VERIFIED,2026-08-30,2026-08-30,,"Full subsection text read from ksrevisor.gov, corroborated by FindLaw/Justia/LawServer. Corrected two things an earlier summary-based draft got wrong: the military exception runs to the tenant only, and requires both military service AND orders necessitating termination. Also newly found in the same subsection: a 7-day week-to-week termination notice period Kansas had no prior row for."
edu-no-alt-housing-requirement-ks,LANDLORD_EDUCATION,KS,,CONFIRMED_ABSENT,VERIFIED,2026-08-22,2026-08-22,,"Secondary-sourced, same pattern as Wyoming's edu-no-alt-housing-requirement-wy."
edu-no-bed-bug-disclosure-ks,LANDLORD_EDUCATION,KS,K.A.R. 4-27 series,CITED,VERIFIED,2026-08-22,2026-08-30,,Confirmed absent for residential rentals; K.A.R. 4-27 series applies to lodging establishments only. Citation refined 2026-08-30 to the specific operative sections.
edu-no-co-alarm-requirement-ks,LANDLORD_EDUCATION,KS,"K.S.A. Ch. 31, Art. 1 (Fire Safety and Prevention) -- full section list read",CITED,VERIFIED,2026-08-30,2026-08-30,,Confirmed absent at the strongest available standard: the complete section list of Chapter 31 Article 1 was retrieved and contains no carbon-monoxide section anywhere. A manufacturer marketing page's contrary claim was rejected as unsupported and contradicted by the statutory structure.
edu-no-deposit-installments-ks,LANDLORD_EDUCATION,KS,K.S.A. 58-2550,CITED,VERIFIED,2026-08-22,2026-08-22,,"Verified against the already-pulled primary text of §58-2550, which contains no installment provision. A contradicting source (PayRent) was rejected as likely conflating a municipal-housing-authority-specific rule with general Kansas law."
edu-no-double-letting-ks,LANDLORD_EDUCATION,KS,"K.S.A. Ch. 58, Art. 25 (full section list reviewed)",CITED,VERIFIED,2026-08-30,2026-08-30,,"No analog to N.D.C.C. 47-16-26; full Article 25 section list reviewed, nothing addresses double-letting."
edu-no-environmental-event-termination-ks,LANDLORD_EDUCATION,KS,"K.S.A. Ch. 58, Art. 25 (full section list reviewed)",CITED,VERIFIED,2026-08-30,2026-08-30,,"Closes the CO re-audit canvass row on C.R.S. 38-12-503(11); no Kansas right to forfeit exists here, so the library isn't silently costing KS landlords anything on this point."
edu-no-ev-charging-right-ks,LANDLORD_EDUCATION,KS,,CONFIRMED_ABSENT,VERIFIED,2026-08-22,2026-08-22,,Secondary-sourced: a multi-state right-to-charge tracker names roughly 14 states with such laws; Kansas doesn't appear.
edu-no-expedited-criminal-eviction-ks,LANDLORD_EDUCATION,KS,"Kansas SB 668 (1998, died -- never enacted)",CITED,VERIFIED,2026-08-30,2026-08-30,,"Confirmed absent: SB 668 (1998) proposed this and died; nothing in the KRLTA, Chapter 61, or Chapter 22 enacts it. Proof of absence by legislative refusal. Naming trap: Pennsylvania (1995 Act 23) and North Carolina (G.S. 42-59 through 42-76) DO have enacted acts of this name and dominate search results -- do not mistake them for Kansas law."
edu-no-for-cause-eviction-ks,LANDLORD_EDUCATION,KS,K.S.A. 58-2570(b),CITED,VERIFIED,2026-08-22,2026-08-22,,"Confirmed absent, consistent with the already-verified §58-2570(b) text (30-day notice, no cause requirement stated) and Wyoming's identical finding."
edu-no-fraud-termination-statute-ks,LANDLORD_EDUCATION,KS,,CONFIRMED_ABSENT,VERIFIED,2026-08-30,2026-08-30,,"No analog to N.D.C.C. 47-16-07.4. The KCPA unconscionability/deceptive-acts backstop (K.S.A. 50-623 et seq.) is a real, separately-logged fallback -- see edu-consumer-protection-act-ks."
edu-no-immigrant-tenant-protection-ks,LANDLORD_EDUCATION,KS,,CONFIRMED_ABSENT,VERIFIED,2026-08-22,2026-08-22,,"Secondary-sourced: only CA (2017), IL (2020), and CO (2020) were found to have dedicated Immigrant Tenant Protection Act-style statutes; Kansas doesn't appear among them."
edu-no-mold-disclosure-ks,LANDLORD_EDUCATION,KS,,CONFIRMED_ABSENT,VERIFIED,2026-08-22,2026-08-22,,"Secondary-sourced, multiple independent mutually-agreeing sources."
edu-no-payment-method-fee-ban-ks,LANDLORD_EDUCATION,KS,,CONFIRMED_ABSENT,VERIFIED,2026-08-30,2026-08-30,,"No analog to N.D.C.C. 47-16-20.1 (2025). Kansas is unregulated on payment-method fees, but does cap the dishonored-check service charge at $30 (K.S.A. 60-2610(g), see edu-nsf-fee-cap-ks) -- deliberately cross-referenced so the two are not conflated."
edu-no-radon-disclosure-ks,LANDLORD_EDUCATION,KS,"K.S.A. 58-3078a (sale-only, not extended to leases)",CITED,VERIFIED,2026-08-22,2026-08-30,,"Strengthened 2026-08-30: the absence is affirmative, not inferred -- Kansas legislated on radon disclosure for home sales and chose not to extend it to leases."
edu-no-rental-application-regulation-ks,LANDLORD_EDUCATION,KS,,CONFIRMED_ABSENT,VERIFIED,2026-08-30,2026-08-30,,"Secondary-sourced (Nolo and others): no application-fee law or cap, no statute prohibiting consideration of criminal history. No analog to CO's Rental Application Fairness Act. Application-stage topic, reference education rather than a lease-clause driver."
edu-no-renters-insurance-restriction-ks,LANDLORD_EDUCATION,KS,,CONFIRMED_ABSENT,VERIFIED,2026-08-30,2026-08-30,,"Secondary-sourced (multiple insurer sources): no Kansas statute restricts pushing landlord-responsible remedial costs onto a tenant's renter's policy, none restricts requiring the coverage. Closes the CO re-audit canvass row on C.R.S. 38-12-503(13)."
edu-no-right-to-call-police-statute-ks,LANDLORD_EDUCATION,KS,,CONFIRMED_ABSENT,VERIFIED,2026-08-22,2026-08-22,,"Secondary-sourced, explicitly weaker corroboration than some other absence findings in this project (no multi-state tracker the way EV charging had). Municipal nuisance-ordinance layer explicitly named as unaudited, not silently assumed clean."
edu-no-security-deposit-interest-ks,LANDLORD_EDUCATION,KS,K.S.A. 58-2550,CITED,VERIFIED,2026-08-22,2026-08-22,,"Confirmed absent from primary text, corroborated by secondary sources."
edu-no-tenant-death-statute-ks,LANDLORD_EDUCATION,KS,,CONFIRMED_ABSENT,VERIFIED,2026-08-22,2026-08-22,,No KRLTA section addresses tenant death; secondary sources agree the estate remains liable under general contract law. Same pattern as Wyoming's edu-no-tenant-death-statute-wy.
edu-no-voucher-protection-ks,LANDLORD_EDUCATION,KS,,CONFIRMED_ABSENT,VERIFIED,2026-08-22,2026-08-22,,"Confirmed absent, a distinct topic from the general fair-housing/source-of-income finding (edu-fair-housing-ks). Naming trap: Kansas City-Missouri ordinances keep surfacing in Kansas-labeled searches."
edu-notice-to-vacate-additional-terms-ks,LANDLORD_EDUCATION,KS,K.S.A. 58-2570(e),CITED,VERIFIED,2026-08-22,2026-08-22,,
edu-nsf-fee-cap-ks,LANDLORD_EDUCATION,KS,"K.S.A. 60-2610(a),(b),(g)",CITED,VERIFIED,2026-08-30,2026-08-30,,"Read from ksrevisor.gov. Refutes a circulating '$20 statutory cap' claim -- correct figure is $30. Taylor's call: the generic returned-payments clause's unqualified fee language is left as-is for KS, since the landlord is recovering the $30 charge as a pass-through loss rather than setting its own fee, so the effective ceiling is $30 regardless."
edu-prohibited-lease-terms-ks,LANDLORD_EDUCATION,KS,K.S.A. 58-2547,CITED,VERIFIED,2026-08-22,2026-08-22,,"Dual-logged as standing validation rule + landlord education. Open question, not a citation gap: whether tenants-property-insurance-ks's 'Landlord is not liable' language falls under the (a)(4) exculpation prohibition -- practical exposure assessed as low (§58-2547(b): unenforceable-only unless landlord knowingly uses a known-prohibited term), Taylor decided to extend it to KS as-is."
edu-rent-control-preemption-ks,LANDLORD_EDUCATION,KS,"K.S.A. 12-16,120; K.S.A. 58-2570(b)",CITED,VERIFIED,2026-08-30,2026-08-30,,"Closes the CO re-audit canvass row on rent-increase notice: Kansas has no dedicated rent-increase statute at all, so unlike CO's gap for written month-to-month leases, there's no analogous gap. A secondary source (RentCheckMe) miscited the preemption statute two different wrong ways on its own site -- another instance of the overconfident-secondary-source pattern."
edu-retaliation-prohibition-ks,LANDLORD_EDUCATION,KS,K.S.A. 58-2572,CITED,VERIFIED,2026-08-22,2026-08-22,,
edu-rules-regulations-enforceability-ks,LANDLORD_EDUCATION,KS,K.S.A. 58-2556,CITED,VERIFIED,2026-08-22,2026-08-22,,
edu-security-deposit-cap-ks,LANDLORD_EDUCATION,KS,K.S.A. 58-2550(a),CITED,VERIFIED,2026-08-22,2026-08-22,,
edu-security-deposit-noncompliance-penalty-ks,LANDLORD_EDUCATION,KS,K.S.A. 58-2550(c),CITED,VERIFIED,2026-08-22,2026-08-22,,
edu-security-deposit-successor-owner-ks,LANDLORD_EDUCATION,KS,K.S.A. 58-2550(f),CITED,VERIFIED,2026-08-22,2026-08-22,,
edu-self-help-eviction-ban-ks,LANDLORD_EDUCATION,KS,K.S.A. 58-2563,CITED,VERIFIED,2026-09-03,2026-09-03,,"Text confirmed from ksrevisor.gov. Major gap closed: Kansas had zero rows touching self-help eviction/lockout/utility shutoff despite an earlier full re-audit. Remedy: possession or termination, plus the greater of 1.5 months' periodic rent or actual damages, plus deposit return; punitive damages available for wanton/malicious acts (Geiger v. Wallace, 233 Kan.). §58-2572(b) routes the retaliation remedy through this same section."
edu-service-animal-denial-penalty-ks,LANDLORD_EDUCATION,KS,"K.S.A. 39-1103, 39-1102, 39-1107, 39-1108, 39-1113(a),(f); K.S.A. 21-6602(a)(4); K.S.A. 21-6611",CITED,VERIFIED,2026-08-29,2026-08-29,,"Full primary text read. This inverted what the library previously recorded (had described KS criminal exposure as running toward the tenant only): a landlord-facing criminal penalty (class C misdemeanor) also exists for denying a service animal in rental housing. Textual determination, not litigated -- no case applies these sections in a residential-landlord context."
edu-service-animal-fraud-ks,LANDLORD_EDUCATION,KS,"K.S.A. 39-1112(a); 39-1101, 39-1110, 39-1111",CITED,VERIFIED,2026-08-22,2026-08-29,,"MATERIAL CORRECTION 2026-08-29: an earlier draft incorrectly described this as parallel to Wyoming's §35-13-203(b) service-animal-fraud finding. The parallel is false: Wyoming's penalty is scoped to rights 'set forth in this article' (which includes housing), while Kansas's §39-1112 is scoped by a place list that excludes housing -- so unlike Wyoming, this penalty does NOT reach residential leasing. Valid citation, false characterization -- a citation-existence check alone could not have caught this. Proof of absence by repeated legislative refusal: HB 2523 (2019), SB 360 and S Sub HB 2057 (2022), SB 170 (2025) all failed to enact a Kansas ESA-fraud housing penalty."
edu-smoke-detector-requirements-ks,LANDLORD_EDUCATION,KS,K.S.A. 31-160 through 31-162,CITED,VERIFIED,2026-08-30,2026-08-30,,"Full primary text read from ksrevisor.gov. Genuine gap closed: Kansas has had a statutory landlord smoke-detector duty since 1998 that the library carried zero rows on through every prior session. The install/maintain split (landlord installs, tenant tests/maintains after taking possession) is statutory, not a drafting choice."
edu-tenant-noncompliance-notice-ks,LANDLORD_EDUCATION,KS,"K.S.A. 58-2564(a),(b)",CITED,VERIFIED,2026-08-22,2026-08-22,,
edu-termination-outside-eviction-ks,LANDLORD_EDUCATION,KS,"K.S.A. 58-2501 through 58-2510 (pre-1975 block, deprioritized)",PARTIAL,VERIFIED,2026-08-30,2026-08-30,,"Mixed verdict, not a clean absence: no analog to N.D.C.C. 47-16-16/47-16-17 within the KRLTA proper, but Kansas retains a pre-1975 statutory block (tenancies at will, year-to-year, farm/pastureland leases) that has never been audited section-by-section. Deprioritized by product decision (farm/agricultural tenancies not an expected use case for target landlords right now), not because it's unimportant -- revisitable on customer demand."
edu-unconscionability-ks,LANDLORD_EDUCATION,KS,"K.S.A. 58-2544; Schutt v. Foster (Kan. Sup. Ct., 2025)",CITED,VERIFIED,2026-08-22,2026-08-22,,
extended-absence-notice-ks,LEASE_CLAUSE,KS,K.S.A. 58-2558,CITED,VERIFIED,2026-08-22,2026-08-22,,
